gene_id	GSM1275862_untreated	GSM1275862_dex	GSM1275863_untreated	GSM1275863_dex	GSM1275870_untreated	GSM1275870_dex	GSM1275871_untreated	GSM1275871_dex
ENSG00000225631	7000	107	66	69	112	116	74	104
ENSG00000128098	135100	750	1976	600	2200	987	1938	865
ENSG00000181646	11250	278	221	206	188	164	330	166
ENSG00000104208	450	5	5	7	2	3	6	1
ENSG00000143964	1600	21	27	14	12	15	20	14
ENSG00000157861	3250	136	85	73	108	134	81	84
ENSG00000204672	17200	503	873	324	503	371	623	898
ENSG00000152489	16950	398	304	465	280	269	405	753
ENSG00000141532	150	0	2	1	3	1	1	1
ENSG00000200355	3150	71	75	76	66	107	63	53
ENSG00000181376	200	2	5	6	3	6	3	10
ENSG00000188378	0	1	1	1	4	5	9	1
ENSG00000112052	300	1	8	11	3	12	11	7
ENSG00000188949	550	12	25	18	10	9	11	11
ENSG00000139747	2700	16	27	42	19	29	32	19
ENSG00000181673	5400	105	42	71	118	73	104	129
ENSG00000243724	250050	4373	2316	3079	7000	2563	4886	2892
ENSG00000175558	20600	477	516	695	444	589	494	601
ENSG00000188340	37750	679	563	799	798	797	1008	792
ENSG00000184697	8800	121	183	208	252	171	162	131
ENSG00000209445	205100	2104	1688	2816	3221	1986	663	2436
ENSG00000125081	2327050	34230	53832	43759	34207	41304	55854	56918
ENSG00000206114	38450	820	650	891	1095	1542	1038	813
ENSG00000203546	5000	73	73	69	75	44	76	55
ENSG00000237334	2500	40	56	40	42	35	71	35
ENSG00000166094	3900	128	109	117	93	60	102	98
ENSG00000119565	72500	555	988	647	870	874	899	886
ENSG00000221315	4150	53	41	49	36	34	47	34
ENSG00000216445	500	6	22	12	11	16	19	7
ENSG00000212157	27150	468	907	286	699	194	1182	831
ENSG00000158164	1012900	17362	19860	13026	11278	14704	11593	14542
ENSG00000115286	7400	160	98	152	122	97	79	45
ENSG00000240733	23200	581	347	451	444	385	516	478
ENSG00000161057	13850	439	244	271	295	319	288	356
ENSG00000128640	6550	125	122	93	115	161	110	118
ENSG00000149782	19850	623	327	300	373	419	353	339
ENSG00000100620	148500	2150	3840	2775	1989	3308	4664	5746
ENSG00000240162	1350	77	52	63	62	46	47	28
ENSG00000117120	48000	468	1615	466	472	602	513	800
ENSG00000184962	34550	1063	1143	955	1069	1508	947	706
ENSG00000162629	64800	903	617	1352	561	1273	1259	714
ENSG00000134210	6150	118	153	282	153	308	191	155
ENSG00000247060	50	2	0	0	0	2	1	0
ENSG00000137469	52300	718	522	1004	761	750	411	880
ENSG00000222908	15200	363	587	684	218	689	640	455
ENSG00000194098	12100	116	339	289	185	205	133	254
ENSG00000217081	6300	67	97	56	157	57	106	81
ENSG00000141608	1150	60	17	15	37	19	29	24
ENSG00000170017	30750	394	481	529	234	905	415	746
ENSG00000238450	73150	973	834	1075	1757	388	2056	490
ENSG00000149501	2550	39	90	35	33	59	35	54
ENSG00000108767	2750	67	82	18	46	49	61	35
ENSG00000181520	2650	183	209	214	188	157	130	178
ENSG00000110865	1500	44	51	31	52	54	38	43
ENSG00000199661	6500	97	107	141	239	168	232	121
ENSG00000105573	67200	1742	349	968	2381	1029	980	1164
ENSG00000124480	4300	183	178	277	225	131	188	260
ENSG00000105850	12750	87	190	31	196	72	375	79
ENSG00000177219	33700	952	844	308	596	746	506	456
ENSG00000136288	50	4	2	2	1	1	0	3
ENSG00000114880	600	13	11	12	14	14	12	15
ENSG00000207158	13300	357	474	284	471	476	750	707
ENSG00000111624	46250	925	1034	987	1617	471	1142	443
ENSG00000140269	1450	27	15	17	19	11	28	24
ENSG00000222646	339700	4020	4960	5020	7210	8382	3369	7279
ENSG00000194390	280750	4476	6268	6666	3353	3000	6961	10287
ENSG00000141178	8100	146	186	124	261	186	250	184
ENSG00000157638	192550	2144	2441	1677	3321	1905	2767	1567
ENSG00000248275	33450	936	1227	1468	1177	1146	506	1199
ENSG00000231065	650	16	19	17	9	17	16	22
ENSG00000209614	26200	708	383	321	494	830	343	477
ENSG00000227853	4450	131	158	105	97	104	219	89
ENSG00000170375	4150	114	227	142	169	259	339	82
ENSG00000133732	5850	94	138	87	64	193	113	64
ENSG00000247231	300	5	3	3	9	5	4	3
ENSG00000237267	4100	278	134	201	281	86	166	197
ENSG00000160703	449600	7186	5020	8693	6461	7686	4710	10077
ENSG00000171092	1200	58	115	107	51	58	43	67
ENSG00000176886	41650	704	1252	657	832	1594	1598	1084
ENSG00000175437	200	2	6	9	2	6	5	6
ENSG00000235257	21300	577	699	1273	926	975	590	971
ENSG00000216210	1400	34	15	44	39	38	75	31
ENSG00000239754	17100	425	418	301	290	186	244	386
ENSG00000223764	60700	1033	949	1117	753	923	1068	1024
ENSG00000126599	450	10	14	4	7	3	28	15
ENSG00000248409	3750	85	116	64	121	64	61	76
ENSG00000209350	71900	747	1093	740	507	964	919	543
ENSG00000241531	9050	396	341	277	374	194	346	474
ENSG00000172272	100	6	4	0	1	3	2	0
ENSG00000188870	8400	134	136	108	110	271	372	222
ENSG00000165472	200	8	9	9	19	9	3	3
ENSG00000234214	8600	72	105	99	151	150	179	68
ENSG00000246260	450	4	9	3	1	7	19	2
ENSG00000130540	0	1	0	0	1	2	1	2
ENSG00000198539	11050	157	104	203	246	164	176	181
ENSG00000137439	700	14	10	7	18	17	15	15
ENSG00000219707	38650	723	658	890	851	913	606	704
ENSG00000163567	11250	485	400	311	301	374	603	291
ENSG00000114436	8350	141	160	122	133	170	214	176
ENSG00000240546	52100	681	958	892	436	658	1146	1016
ENSG00000211990	5500	56	83	91	78	89	62	104
ENSG00000157697	27350	429	579	526	579	562	589	390
ENSG00000196373	6400	70	130	129	131	143	142	137
ENSG00000198258	0	0	1	1	2	0	0	1
ENSG00000237381	4750	81	173	177	169	84	176	211
ENSG00000174470	750	7	8	5	10	3	10	5
ENSG00000134347	1900	80	52	48	59	50	21	74
ENSG00000107475	37250	803	758	700	590	767	459	710
ENSG00000247123	1000	21	7	4	24	3	14	30
ENSG00000209386	30450	444	495	797	585	971	865	707
ENSG00000206186	53550	763	451	433	1237	302	615	875
ENSG00000167965	808400	12036	28282	4379	17207	13369	15436	3744
ENSG00000147840	25400	393	823	387	691	590	439	813
ENSG00000246429	200	15	11	8	7	6	11	14
ENSG00000157175	8200	109	87	83	42	104	72	82
ENSG00000130708	150	8	11	1	10	3	11	9
ENSG00000130379	3000	99	206	123	189	77	104	168
ENSG00000125219	6450	53	101	57	66	76	54	78
ENSG00000108042	77100	2108	1382	911	2064	1340	1665	2037
ENSG00000184515	1950	88	95	99	135	66	65	91
ENSG00000199350	700	27	13	15	15	39	14	26
ENSG00000197601	1000	32	12	28	28	31	36	29
ENSG00000189113	4300	120	25	78	109	63	39	54
ENSG00000227714	350	9	7	5	9	11	6	7
ENSG00000103263	5150	62	52	79	107	133	121	105
ENSG00000227567	4150	40	59	108	95	121	137	84
ENSG00000152711	2150	41	54	78	40	41	26	25
ENSG00000175876	550	22	13	21	14	7	23	8
ENSG00000245491	3800	63	79	70	74	63	62	49
ENSG00000202470	4350	147	161	179	111	145	148	62
ENSG00000166354	27650	918	421	700	867	755	766	342
ENSG00000119225	5750	110	57	75	93	124	133	101
ENSG00000233421	35200	711	693	887	1025	452	820	906
ENSG00000182197	250	4	4	4	1	7	8	5
ENSG00000240107	74450	579	598	662	994	623	846	744
ENSG00000208288	50	2	0	2	2	2	1	4
ENSG00000136483	650	19	13	14	14	26	13	20
ENSG00000171265	5900	224	114	174	180	90	131	102
ENSG00000167597	4900	100	43	127	53	29	101	69
ENSG00000156930	32350	1057	336	406	431	1031	583	397
ENSG00000158319	17700	430	665	325	524	765	390	299
ENSG00000104131	25350	472	659	472	328	473	386	836
ENSG00000131678	5750	146	106	98	106	187	97	65
ENSG00000140176	2050	25	16	51	38	30	18	31
ENSG00000148240	39800	703	879	475	602	454	518	486
ENSG00000235850	6400	144	100	224	92	209	129	137
ENSG00000219507	8850	197	176	168	162	223	149	202
ENSG00000161819	10000	161	112	247	175	76	141	165
ENSG00000202456	7200	113	260	128	106	127	215	81
ENSG00000140150	17300	254	347	120	725	294	313	266
ENSG00000147765	9550	313	231	264	380	215	323	306
ENSG00000198879	2550	56	65	57	96	40	97	113
ENSG00000192846	300	12	7	6	11	16	10	14
ENSG00000105094	10900	271	239	273	238	168	320	208
ENSG00000239621	2600	70	29	88	30	64	41	48
ENSG00000122156	2950	65	116	57	75	96	51	59
ENSG00000223066	12100	223	138	291	170	203	373	192
ENSG00000232014	1600	22	16	24	20	28	25	41
ENSG00000228921	4400	77	90	97	52	92	99	157
ENSG00000246828	5200	162	174	145	117	135	96	169
ENSG00000239776	38950	540	480	918	546	923	805	790
ENSG00000193320	490700	6857	7625	13991	5628	18803	10499	10054
ENSG00000212930	4400	159	102	90	121	168	130	113
ENSG00000131089	26400	190	695	213	530	487	875	338
ENSG00000147898	2850	71	100	67	58	44	112	51
ENSG00000235110	109400	2330	1427	3307	3417	2456	1044	2034
ENSG00000146575	19800	582	144	205	163	185	344	307
ENSG00000139868	45500	758	1284	1009	1160	1244	1977	748
ENSG00000181959	166700	1917	3585	2786	3412	4251	2793	2279
ENSG00000142746	401150	15382	13360	18357	14218	14129	8968	7509
ENSG00000190608	8300	149	211	73	154	168	171	132
ENSG00000161196	1000	7	16	16	19	17	9	9
ENSG00000118647	9200	235	108	144	102	159	144	113
ENSG00000156831	150	3	6	4	5	7	2	4
ENSG00000238195	1979200	76976	35491	30943	63808	31313	41593	51822
ENSG00000110609	7200	118	83	226	294	114	168	135
ENSG00000129843	2600	38	60	59	80	40	43	38
ENSG00000135276	194950	3483	2822	2008	2446	1918	5940	2214
ENSG00000195208	8100	148	64	91	131	57	60	85
ENSG00000130883	74350	1966	2127	1240	1218	1875	2157	1603
ENSG00000135543	500	6	10	22	9	12	16	14
ENSG00000218384	350	3	1	4	8	4	8	4
ENSG00000158328	11700	433	281	304	226	249	379	572
ENSG00000203409	400	4	11	8	12	11	11	8
ENSG00000187007	600	11	12	8	7	20	14	11
ENSG00000191086	68350	1707	1161	1209	571	972	1359	1184
ENSG00000132267	4400	22	56	37	46	93	14	54
ENSG00000209691	5500	62	95	146	77	47	105	214
ENSG00000154261	6800	69	126	86	102	69	98	29
ENSG00000194911	29400	1513	1222	875	976	943	1438	688
ENSG00000240469	5600	157	115	113	149	112	153	126
ENSG00000219926	2500	36	109	100	104	99	103	65
ENSG00000140669	2050	42	84	43	42	33	63	79
ENSG00000209413	25850	306	327	190	313	261	304	284
ENSG00000139516	25450	960	594	456	326	434	736	416
ENSG00000211476	750	13	10	9	14	7	4	6
ENSG00000226330	66100	954	1155	561	762	1120	373	712
ENSG00000239920	10450	37	162	100	226	122	162	58
ENSG00000133242	10750	314	347	341	467	186	436	244
ENSG00000146507	24750	345	560	547	535	583	451	649
ENSG00000192192	4350	51	70	48	64	21	44	49
ENSG00000180375	150	3	1	2	1	3	3	5
ENSG00000102858	400	4	3	7	4	1	3	8
ENSG00000178273	65850	738	1232	1015	454	1614	983	933
ENSG00000196579	62150	1237	1947	2483	1796	1477	1497	1370
ENSG00000143685	2411600	33988	44569	41267	43690	49190	26279	76529
ENSG00000245048	2600	61	158	42	60	120	176	106
ENSG00000213563	39500	1067	621	744	862	664	915	753
ENSG00000140438	7600	137	73	209	155	70	94	135
ENSG00000126358	800	9	30	27	18	29	21	11
ENSG00000191300	39700	888	496	748	566	723	669	845
ENSG00000244192	12700	423	143	184	308	348	270	368
ENSG00000153030	13250	289	431	555	307	206	446	260
ENSG00000227816	5300	100	213	142	153	136	173	136
ENSG00000173281	21400	602	393	348	570	731	503	276
ENSG00000121783	5850	137	147	122	89	180	125	160
ENSG00000142827	54200	2271	819	769	1155	807	747	1045
ENSG00000130650	3700	76	114	125	71	78	54	108
ENSG00000131968	900	36	33	39	32	44	46	52
ENSG00000202206	161450	5294	2748	3087	5548	7510	4004	1761
ENSG00000116785	196300	7590	4957	6381	7494	6709	7613	5471
ENSG00000133109	104650	1228	2355	818	1606	1265	2629	922
ENSG00000111853	1850	20	50	12	52	18	31	21
ENSG00000180344	4050	90	140	45	81	69	90	79
ENSG00000234949	0	0	1	2	1	1	1	0
ENSG00000233083	300	7	9	8	2	7	9	7
ENSG00000206763	589700	12380	10941	15295	15172	9847	16450	15392
ENSG00000243059	50	4	3	5	2	2	4	1
ENSG00000128683	18500	334	255	194	292	369	378	268
ENSG00000149530	51900	407	478	1030	473	783	684	1074
ENSG00000215949	1400	54	34	35	65	34	58	41
ENSG00000183419	51200	542	709	415	1763	648	703	649
ENSG00000127613	1350	33	28	38	46	21	51	55
ENSG00000109231	78700	761	753	1339	1232	1070	579	692
ENSG00000185524	13950	164	228	224	354	202	268	197
ENSG00000118352	6600	161	146	142	192	125	121	83
ENSG00000157250	5700	110	217	250	149	176	104	125
ENSG00000214144	218050	1791	2007	1752	2032	1884	2432	1806
ENSG00000235703	750	20	16	11	15	11	15	16
ENSG00000247823	4700	48	36	41	38	59	25	37
ENSG00000179307	100	7	9	3	6	7	6	6
ENSG00000104312	8450	31	78	96	163	43	85	90
ENSG00000175098	10800	212	209	177	202	147	235	250
ENSG00000249744	6600	56	180	39	141	85	162	58
ENSG00000121201	13050	240	159	271	156	222	240	122
ENSG00000137265	6150	86	51	42	87	56	112	21
ENSG00000203649	232950	4107	5478	4492	6841	4074	4273	6337
ENSG00000238151	36450	816	1047	608	655	655	579	621
ENSG00000110075	7100	118	96	128	190	66	98	209
ENSG00000147854	12700	369	285	335	163	156	375	478
ENSG00000179268	3450	82	133	78	107	76	39	48
ENSG00000136894	150200	1553	2234	1488	1914	992	4194	1041
ENSG00000163617	500	2	6	5	7	8	10	4
ENSG00000231716	400	14	7	6	8	5	3	6
ENSG00000240463	100	5	9	7	5	8	5	8
ENSG00000178222	64450	1380	1117	1361	1204	966	592	1260
ENSG00000123624	2022600	23864	48752	31865	80804	32734	67182	22465
ENSG00000199063	83650	2709	3014	2137	2523	1119	3714	2849
ENSG00000174574	5050	68	47	82	79	39	64	47
ENSG00000129381	12400	143	182	196	183	118	228	173
ENSG00000158191	31050	464	339	467	464	561	316	366
ENSG00000161653	9500	111	43	56	171	41	92	120
ENSG00000189949	4000	36	137	56	75	98	68	71
ENSG00000207526	25850	620	462	833	706	1151	655	1440
ENSG00000171295	3100	18	86	29	40	27	101	14
ENSG00000172330	0	1	0	1	1	2	2	1
ENSG00000160582	298600	5589	7735	10266	11510	9555	9241	5419
ENSG00000190421	69700	1720	1264	2443	936	1301	1729	1332
ENSG00000213172	3700	37	29	33	57	45	17	71
ENSG00000203202	471600	8556	2944	7377	4976	7281	4006	3168
ENSG00000197384	1500	19	16	25	19	40	22	16
ENSG00000121685	20600	166	221	202	221	190	370	188
ENSG00000176484	6300	61	72	116	82	105	76	141
ENSG00000241781	9100	291	265	199	266	191	256	244
ENSG00000122920	700	15	7	17	8	8	21	24
ENSG00000144080	9250	523	346	229	315	325	552	229
ENSG00000169653	27300	731	656	644	813	736	668	673
ENSG00000234748	5950	37	140	128	169	80	181	114
ENSG00000137616	11850	218	274	398	290	169	223	357
ENSG00000193767	18250	474	313	328	236	584	288	379
ENSG00000206935	24150	851	441	594	955	550	648	887
ENSG00000155324	42650	227	371	439	577	354	206	261
ENSG00000203987	17650	497	414	441	582	494	367	467
ENSG00000202392	4250	87	108	122	118	103	101	142
ENSG00000160332	1750	62	48	67	33	37	36	22
ENSG00000232004	150	2	1	0	2	2	0	1
ENSG00000109347	168550	4952	4220	3149	1294	3761	3108	4339
ENSG00000201686	7600	89	119	159	124	154	81	160
ENSG00000219320	20700	376	514	423	427	409	309	346
ENSG00000111457	42700	319	1458	1103	987	689	870	1014
ENSG00000239125	3000	59	48	19	60	20	44	80
ENSG00000182558	40700	599	972	344	1366	515	1836	752
ENSG00000152838	2050	66	60	78	80	89	70	51
ENSG00000147719	9050	178	54	168	97	96	121	108
ENSG00000144831	150	1	3	1	1	2	1	1
ENSG00000160452	26250	419	543	412	578	524	428	574
ENSG00000125269	9900	291	235	228	226	225	379	271
ENSG00000163749	400	13	10	13	15	9	14	5
ENSG00000137458	38900	698	226	581	691	587	662	626
ENSG00000183308	27350	635	1039	691	476	842	549	722
ENSG00000206215	5950	91	59	64	81	73	43	103
ENSG00000179612	600	12	5	7	5	10	17	9
ENSG00000109271	10350	166	373	255	329	121	165	149
ENSG00000124864	250	5	13	9	15	11	21	15
ENSG00000223228	16800	294	246	163	252	107	259	413
ENSG00000177459	24200	698	298	678	475	281	335	512
ENSG00000249497	1750	20	8	26	20	21	17	17
ENSG00000122411	132000	1001	2285	1494	2505	1181	2319	1037
ENSG00000174999	900	11	7	15	18	21	11	7
ENSG00000113764	109050	1891	2140	1893	2428	1564	1572	2868
ENSG00000127347	57000	642	1346	552	1414	577	1361	601
ENSG00000172837	3950	115	115	83	101	112	75	54
ENSG00000249221	75900	1344	600	837	1427	856	1333	684
ENSG00000202054	20750	930	679	1015	879	889	1104	419
ENSG00000120426	373500	6791	11050	11266	9738	7476	5717	11766
ENSG00000117053	13150	158	389	680	279	229	328	320
ENSG00000166442	2900	44	38	60	106	40	72	44
ENSG00000161808	105900	2361	1056	2563	3047	1497	2719	1611
ENSG00000155631	2650	44	62	41	54	46	19	33
ENSG00000173369	900	23	24	20	28	21	37	9
ENSG00000226543	2650	53	59	60	42	46	40	18
ENSG00000240287	2050	38	45	22	42	45	22	17
ENSG00000162604	1100	21	27	28	25	40	30	17
ENSG00000180546	150	0	1	3	3	0	1	2
ENSG00000188380	287600	5953	3283	2205	3124	2522	2039	1846
ENSG00000190097	2150	50	34	51	37	87	118	67
ENSG00000202498	9150	409	296	322	253	251	234	308
ENSG00000138889	34000	468	1202	438	799	736	470	361
ENSG00000172132	17350	245	334	406	423	397	456	230
ENSG00000138899	300	7	15	6	4	15	14	4
ENSG00000210843	750	27	12	41	28	14	21	20
ENSG00000149706	70850	1025	1897	1390	556	1866	1205	815
ENSG00000232889	3050	47	69	65	90	46	62	62
ENSG00000189843	4550	112	122	147	139	147	154	158
ENSG00000173022	18650	459	483	413	559	377	295	432
ENSG00000240795	22250	441	293	372	481	351	402	656
ENSG00000148990	3750	89	187	82	64	114	132	133
ENSG00000153110	35350	1150	874	767	1495	1193	508	707
ENSG00000112092	1050	23	45	22	39	30	11	21
ENSG00000144115	550	6	9	6	8	3	10	8
ENSG00000222064	2250	46	50	30	50	50	49	27
ENSG00000233457	29700	1562	519	537	365	403	456	607
ENSG00000213947	6900	114	106	131	164	123	124	95
ENSG00000216853	5050	17	66	53	63	41	82	38
ENSG00000202966	4600	110	165	73	141	118	75	57
ENSG00000227999	8250	26	103	59	150	55	147	54
ENSG00000108673	94200	944	2442	1381	1321	1502	1535	969
ENSG00000240748	7300	83	74	81	107	144	89	138
ENSG00000134802	191700	3914	4292	4051	2322	4813	1992	3181
ENSG00000133901	1400	18	6	7	11	5	15	8
ENSG00000177374	2450	44	51	85	58	47	37	46
ENSG00000113157	12950	257	362	371	306	319	212	394
ENSG00000149968	5550	103	131	177	98	124	67	135
ENSG00000126311	50	1	1	5	3	6	2	6
ENSG00000112918	328700	2230	3654	2226	6113	2608	4817	2924
ENSG00000142502	14700	133	253	75	252	179	127	157
ENSG00000212791	1650	30	22	50	26	58	46	35
ENSG00000224508	1400	7	21	7	19	7	28	10
ENSG00000135257	9450	146	179	88	190	172	232	98
ENSG00000214828	28850	251	344	242	221	180	218	464
ENSG00000185478	12000	236	152	145	265	176	140	226
ENSG00000129597	4750	181	121	70	138	106	135	130
ENSG00000139616	1800	85	29	43	49	44	24	56
ENSG00000135039	71950	834	1122	2203	1076	1217	1204	1551
ENSG00000187810	13100	265	305	163	166	547	306	536
ENSG00000146761	15050	474	280	327	350	255	284	206
ENSG00000206047	7000	129	89	156	64	111	55	244
ENSG00000224165	18950	404	288	320	247	277	202	253
ENSG00000181005	22600	828	632	386	395	659	829	841
ENSG00000214365	64950	1367	3373	1862	1618	1364	4094	1717
ENSG00000203194	5200	58	103	32	52	43	110	89
ENSG00000204053	2250	67	55	33	37	47	29	87
ENSG00000140275	1300	10	12	18	15	25	12	7
ENSG00000227002	1250	7	25	17	21	7	16	13
ENSG00000242697	43350	534	1064	1231	1435	1068	870	796
ENSG00000212259	323350	5528	2939	8240	5571	4548	6491	6809
ENSG00000126352	8600	83	170	172	248	176	102	148
ENSG00000174564	6550	36	112	60	124	91	198	53
ENSG00000176592	53200	1090	594	1285	788	552	709	1451
ENSG00000163853	568450	13672	14387	19061	16236	8125	8040	19104
ENSG00000177240	2100	51	45	18	57	28	33	26
ENSG00000227026	15100	269	504	222	362	131	501	216
ENSG00000187182	2300	23	24	25	27	71	36	68
ENSG00000174461	23000	204	308	170	298	237	435	184
ENSG00000231378	2800	11	21	33	35	8	53	15
ENSG00000238865	1200	11	15	29	9	27	5	16
ENSG00000161391	400	25	26	23	8	14	20	26
ENSG00000104243	33800	373	310	1088	730	513	870	424
ENSG00000187380	7150	126	184	92	167	123	83	98
ENSG00000100091	20850	273	302	185	424	210	205	215
ENSG00000247415	6550	217	106	154	174	164	151	188
ENSG00000140564	2950	75	107	95	101	112	67	94
ENSG00000161845	9150	145	154	189	73	156	180	117
ENSG00000213572	3050	70	80	121	83	76	122	80
ENSG00000169127	57750	2369	1733	2486	3405	1480	2691	2180
ENSG00000149895	68800	2612	1471	1046	2158	1731	1586	1289
ENSG00000167434	30750	337	441	381	368	297	171	295
ENSG00000105317	31950	1167	784	1631	1816	1546	1908	2246
ENSG00000137642	19750	281	272	238	136	172	251	351
ENSG00000200074	3850	75	94	48	82	54	53	129
ENSG00000180520	12750	179	167	50	210	156	87	151
ENSG00000224881	5800	318	206	240	346	255	165	300
ENSG00000196992	1600	46	37	39	41	46	28	28
ENSG00000119182	300	8	5	9	8	5	6	8
ENSG00000152833	11050	342	566	593	322	329	271	253
ENSG00000174952	27400	757	1146	676	407	447	443	510
ENSG00000163048	700	12	9	19	7	2	17	13
ENSG00000175541	232050	6281	4850	6551	7703	4058	4359	4419
ENSG00000135398	1050	31	52	52	56	42	17	39
ENSG00000120438	13150	117	178	228	120	248	213	257
ENSG00000162914	4200	69	114	72	65	22	51	40
ENSG00000234466	1950	20	22	20	16	11	25	21
ENSG00000174119	18450	220	395	438	397	338	333	127
ENSG00000175376	2000	49	37	40	30	28	64	44
ENSG00000248016	26700	628	188	525	196	294	224	274
ENSG00000160786	10700	177	269	177	223	365	326	181
ENSG00000222507	11000	80	129	109	99	89	148	92
ENSG00000105201	40900	1164	1054	914	1047	1658	832	1248
ENSG00000163184	25800	234	613	548	508	205	533	365
ENSG00000145087	5500	144	142	125	47	112	101	53
ENSG00000151056	9700	86	121	218	180	179	125	120
ENSG00000210895	7550	112	108	137	125	137	222	125
ENSG00000217774	19800	611	448	260	425	395	180	353
ENSG00000226575	1100	28	10	55	35	24	22	16
ENSG00000144617	650	10	8	5	7	10	11	8
ENSG00000213483	23000	190	423	196	632	204	365	189
ENSG00000114592	8850	56	81	84	156	88	207	170
ENSG00000162573	34600	295	701	386	534	597	563	530
ENSG00000234331	4500	114	61	77	118	127	105	107
ENSG00000116654	3050	121	147	80	150	77	122	81
ENSG00000103656	11000	288	351	399	214	146	341	551
ENSG00000246638	16550	702	824	782	649	343	604	286
ENSG00000163963	22700	226	530	586	312	329	464	262
ENSG00000235155	22150	220	425	378	514	389	217	420
ENSG00000171269	13150	282	328	304	450	321	563	242
ENSG00000183041	600	19	13	12	6	8	13	3
ENSG00000203326	203350	2911	5712	1481	3878	2168	3979	2461
ENSG00000104361	18850	115	299	125	550	106	760	308
ENSG00000120381	5400	66	118	57	94	77	79	99
ENSG00000159730	300	7	14	7	4	7	5	5
ENSG00000125761	5000	265	104	230	139	159	170	231
ENSG00000120110	27750	231	273	357	261	240	289	324
ENSG00000149435	15450	396	529	201	275	376	316	325
ENSG00000127083	23150	466	704	301	553	571	311	535
ENSG00000122745	750	6	3	1	10	5	7	9
ENSG00000114554	400	11	1	7	4	18	8	8
ENSG00000236091	1696750	33843	21292	14257	18399	28890	23678	33901
ENSG00000249512	400	6	16	2	8	7	11	9
ENSG00000226200	10700	290	148	143	186	193	89	324
ENSG00000243845	11650	258	480	211	208	346	257	328
ENSG00000179822	7450	75	123	150	74	91	132	77
ENSG00000116480	250	1	4	2	7	0	17	3
ENSG00000180795	3250	27	38	26	13	75	31	41
ENSG00000228916	5100	128	79	115	90	157	145	152
ENSG00000140885	50	2	1	1	0	1	1	4
ENSG00000116093	57150	715	969	462	763	437	963	357
ENSG00000240868	7700	95	122	239	138	147	111	231
ENSG00000209091	1750	62	22	23	43	52	44	71
ENSG00000139370	500	21	10	17	10	7	13	28
ENSG00000147461	700	25	14	16	20	17	7	18
ENSG00000232503	52400	2130	2763	1712	1851	1423	2520	2743
ENSG00000177124	48500	940	924	682	377	1125	877	502
ENSG00000181685	16500	628	499	570	302	256	418	489
ENSG00000187274	58050	595	288	496	317	718	538	443
ENSG00000182658	300	6	4	8	8	10	7	13
ENSG00000209116	13050	117	335	298	238	181	148	212
ENSG00000200239	5400	158	126	125	102	114	164	89
ENSG00000206028	4700	85	71	187	200	149	85	104
ENSG00000202716	1050	25	10	22	29	22	35	29
ENSG00000100118	7700	127	405	151	205	63	224	129
ENSG00000202278	950	17	20	18	32	29	32	7
ENSG00000191901	54200	660	741	576	527	664	480	485
ENSG00000172728	3900	136	111	101	154	90	129	58
ENSG00000199024	51350	899	1211	2143	2149	985	1907	834
ENSG00000121775	11850	357	177	295	251	177	517	151
ENSG00000194380	4100	121	140	100	48	76	105	96
ENSG00000197922	34750	558	400	507	486	319	768	939
ENSG00000143391	42900	997	1124	788	414	822	619	935
ENSG00000202156	6500	50	123	175	104	62	103	118
ENSG00000201540	12550	357	371	330	174	192	175	228
ENSG00000237954	5900	32	124	71	30	54	50	124
ENSG00000124437	8550	371	256	229	119	191	134	214
ENSG00000249818	6100	52	87	103	95	71	64	58
ENSG00000118579	47100	274	770	368	898	347	882	292
ENSG00000238720	1000	41	76	27	53	30	39	35
ENSG00000143512	400	3	5	13	1	10	2	6
ENSG00000112577	8350	144	95	105	283	138	93	215
ENSG00000113888	550	19	25	17	12	20	9	18
ENSG00000217352	650	17	39	16	18	17	37	46
ENSG00000145561	0	7	3	3	3	3	3	11
ENSG00000164516	119250	1778	2607	2067	2260	2442	2398	2233
ENSG00000205254	9100	143	80	96	200	113	138	123
ENSG00000120564	3900	99	192	95	82	99	119	77
ENSG00000231485	1050	34	27	22	39	28	46	26
ENSG00000123678	3750	142	101	84	84	108	151	181
ENSG00000246676	1900	74	52	52	44	60	41	19
ENSG00000213570	10150	122	280	95	123	62	158	65
ENSG00000192463	208150	1266	3047	1747	3643	1488	3433	763
ENSG00000233020	253700	2270	2105	3208	6151	3511	4835	4928
ENSG00000100717	0	3	6	0	2	0	1	2
ENSG00000192202	1100	6	23	15	11	17	6	10
ENSG00000236502	5800	29	84	33	85	57	105	48
ENSG00000210760	800	25	12	16	6	16	16	26
ENSG00000226161	3350	85	60	39	51	76	64	63
ENSG00000112164	4200	134	147	32	119	123	162	110
ENSG00000189164	9500	163	207	92	99	123	161	75
ENSG00000234170	1650	12	17	19	8	10	16	17
ENSG00000109556	200	8	5	7	9	4	8	3
ENSG00000207131	50	1	1	0	3	1	0	2
ENSG00000247467	17900	231	318	269	334	221	273	383
ENSG00000188153	73150	1272	1315	1376	2373	1583	1072	1224
ENSG00000203154	151750	1660	1624	2084	1334	1477	1575	1785
ENSG00000242983	3250	48	76	106	58	95	57	52
ENSG00000245780	1000	4	19	5	18	3	10	4
ENSG00000121318	400	2	5	9	6	5	4	5
ENSG00000238007	49350	1025	963	778	963	985	1046	1044
ENSG00000249355	4850	163	140	61	149	62	97	153
