gene_id	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N61311R_untreated	N61311R_dex
ENSG00000189489	183650	2723	2687	2532	1976	2134	2948	4313
ENSG00000122969	100	2	1	1	0	0	0	1
ENSG00000208868	5600	97	93	88	84	44	98	97
ENSG00000105116	600	20	16	27	16	16	22	13
ENSG00000103064	2550	52	61	56	56	46	17	65
ENSG00000110327	34750	780	585	695	676	431	731	580
ENSG00000244713	68050	992	1358	1360	1608	1016	695	853
ENSG00000142859	4550	81	85	101	122	85	110	177
ENSG00000189796	125600	1160	3737	510	1655	1039	1245	1450
ENSG00000177725	1050	16	14	9	21	18	26	13
ENSG00000129709	5250	189	218	363	218	355	273	318
ENSG00000104447	4550	124	138	175	103	66	145	76
ENSG00000120104	150	9	9	1	3	5	10	4
ENSG00000110883	40500	971	699	750	902	844	809	905
ENSG00000139697	2550	70	76	31	55	46	54	36
ENSG00000142646	15350	392	283	334	435	229	438	245
ENSG00000126812	3300	34	49	48	59	20	22	28
ENSG00000149440	10350	131	161	151	87	103	101	181
ENSG00000130985	16150	267	131	523	703	534	505	558
ENSG00000244292	8050	131	162	144	129	86	96	75
ENSG00000246481	2700	57	60	47	52	28	47	58
ENSG00000187975	20500	319	372	426	510	243	523	397
ENSG00000127144	11850	228	127	307	139	166	319	188
ENSG00000203748	900	53	46	60	73	53	49	67
ENSG00000125228	6550	97	161	139	102	234	184	110
ENSG00000215382	9200	122	179	179	145	93	358	83
ENSG00000188316	4900	143	72	51	60	45	68	44
ENSG00000230590	100650	642	1878	1067	1212	928	1924	768
ENSG00000100746	153600	3153	4737	5654	3879	5276	3191	5116
ENSG00000233618	3400	44	70	15	47	51	30	58
ENSG00000109134	4100	85	155	103	147	113	122	148
ENSG00000118242	1250	29	14	5	36	15	29	26
ENSG00000150196	700	9	11	7	7	7	13	17
ENSG00000107706	58500	1255	1556	826	1833	1165	1699	1296
ENSG00000218911	1950	41	36	25	50	34	21	36
ENSG00000135983	18950	175	311	118	306	266	330	324
ENSG00000199672	500	4	11	7	8	8	16	7
ENSG00000243532	1750	20	46	25	56	23	100	20
ENSG00000187966	22400	358	634	377	341	335	221	210
ENSG00000184930	19900	313	259	353	344	260	300	356
ENSG00000217231	8600	226	187	412	117	201	221	153
ENSG00000115031	21050	339	477	337	368	190	629	489
ENSG00000171778	15200	197	336	240	202	204	408	144
ENSG00000181420	51850	1207	1420	1165	1194	1310	857	807
ENSG00000227447	158700	5274	5427	3161	4505	2618	4987	2995
ENSG00000187569	16950	353	384	350	688	421	476	331
ENSG00000175159	7500	104	71	143	128	161	71	78
ENSG00000120730	800	19	20	16	9	23	23	11
ENSG00000150706	3950	40	74	67	70	86	54	53
ENSG00000171292	6800	59	43	54	80	93	56	106
ENSG00000208018	148000	2461	1577	2860	3335	1629	1774	1444
ENSG00000119889	250	5	8	11	7	5	2	6
ENSG00000166561	1500	26	28	22	21	20	45	29
ENSG00000172881	1100	21	21	24	37	25	28	22
ENSG00000214951	39750	765	977	496	639	792	372	698
ENSG00000215473	1200	40	65	27	23	20	26	30
ENSG00000248706	0	2	6	2	0	5	2	5
ENSG00000221214	200	1	3	5	4	2	2	1
ENSG00000140468	13300	309	291	134	182	433	395	316
ENSG00000209961	250	4	6	4	3	2	3	4
ENSG00000182153	51400	1413	923	1648	789	940	710	1481
ENSG00000213927	74250	1078	1929	1270	1101	1980	697	1411
ENSG00000173134	1500	14	22	16	35	10	23	11
ENSG00000103807	2000	34	95	111	95	30	104	76
ENSG00000144441	13450	205	183	180	188	249	55	120
ENSG00000217239	250	3	8	5	6	1	6	9
ENSG00000233586	550	18	16	7	7	30	14	17
ENSG00000153701	1050	35	21	49	26	67	85	52
ENSG00000235858	5300	185	108	133	96	116	179	115
ENSG00000175459	14450	242	315	210	138	157	187	190
ENSG00000139731	150	7	1	1	2	2	2	2
ENSG00000178839	8900	305	283	282	352	160	159	195
ENSG00000219434	6850	60	130	95	113	86	130	152
ENSG00000237589	4650	82	87	80	57	82	119	101
ENSG00000213847	2950	29	68	60	41	36	53	51
ENSG00000192817	65150	1230	1077	1362	1652	1204	1339	1809
ENSG00000143478	209450	2551	4292	4238	5512	2780	7927	2454
ENSG00000148528	2150	58	100	29	68	49	51	61
ENSG00000146244	2350	89	143	126	81	59	88	144
ENSG00000168005	300	9	23	2	15	2	16	12
ENSG00000193958	4200	60	63	25	92	44	66	63
ENSG00000189132	21550	403	227	419	440	345	649	628
ENSG00000207740	4700	87	163	133	79	120	108	40
ENSG00000150837	10250	282	366	261	280	310	216	230
ENSG00000185178	6650	112	75	85	112	42	76	110
ENSG00000191289	7400	134	113	163	167	155	93	187
ENSG00000224259	40800	648	832	376	1251	502	556	572
ENSG00000123580	35450	404	580	560	663	623	666	783
ENSG00000195605	200	3	5	1	5	2	3	6
ENSG00000238243	5050	85	127	43	121	102	116	84
ENSG00000125374	0	1	0	1	1	1	1	0
ENSG00000237820	6100	117	121	155	68	107	111	165
ENSG00000153006	1850	32	24	23	55	70	36	49
ENSG00000216559	6150	61	86	47	70	32	75	16
ENSG00000221267	99000	2413	3646	3366	2343	3099	6327	2656
ENSG00000212886	11700	341	305	317	335	373	394	229
ENSG00000215322	46200	923	703	1462	1642	1395	1625	1953
ENSG00000107361	21600	344	747	383	526	323	339	342
ENSG00000152968	303300	2100	3854	5258	4155	4143	4242	5013
ENSG00000131982	3500	80	62	65	91	81	42	134
ENSG00000125366	3600	113	85	114	47	145	52	75
ENSG00000104153	6550	182	82	88	139	158	127	139
ENSG00000233427	1323850	19613	27827	14348	29714	10408	11287	14990
ENSG00000121597	3500	59	57	66	89	42	53	49
ENSG00000222800	9150	214	136	125	154	189	111	185
ENSG00000138169	55700	3362	1723	3762	4645	1099	2547	2156
ENSG00000205774	52350	841	907	824	1034	1345	900	1027
ENSG00000131112	2650	44	37	71	53	71	29	62
ENSG00000188774	247400	3310	4809	2105	5667	5148	4421	5345
ENSG00000107985	45450	326	1018	384	777	520	1204	412
ENSG00000216315	80650	2762	1705	4220	2209	2180	1584	3174
ENSG00000174328	28250	676	633	314	459	413	400	713
ENSG00000192446	29650	627	477	1175	544	573	611	848
ENSG00000224839	2200	36	27	19	13	61	48	32
ENSG00000180968	119100	3920	1644	2786	2020	2494	2024	1932
ENSG00000151714	1500	30	26	35	42	24	56	29
ENSG00000185302	6850	101	211	178	139	128	106	143
ENSG00000203557	44200	778	1929	1779	888	2087	2441	1009
ENSG00000226465	3450	64	52	87	90	55	38	65
ENSG00000237445	15800	198	168	103	123	209	122	264
ENSG00000123358	4500	124	130	107	244	151	203	107
ENSG00000245520	8000	208	130	223	77	142	175	336
ENSG00000114972	17000	494	507	431	519	571	621	323
ENSG00000235018	150	9	9	12	9	3	7	3
ENSG00000220942	1750	47	72	50	42	54	26	54
ENSG00000140805	524800	4623	7793	12609	6629	10038	10040	7271
ENSG00000177244	200	3	4	1	5	2	3	1
ENSG00000236306	1100	42	31	49	30	12	21	27
ENSG00000179100	38600	1083	581	453	496	732	669	537
ENSG00000138387	300	5	6	2	2	3	4	1
ENSG00000179761	1950	39	35	15	14	20	37	23
ENSG00000199538	1700	27	37	27	36	36	16	21
ENSG00000240578	149700	2679	4005	4011	3297	3625	5305	2221
ENSG00000212910	600	27	25	28	22	18	17	16
ENSG00000229532	16250	615	685	748	463	699	425	637
ENSG00000239345	2650	47	68	46	29	20	25	49
ENSG00000114054	7000	118	147	148	98	179	160	140
ENSG00000193102	1050	16	18	24	16	12	13	33
ENSG00000220860	650	5	11	9	22	15	12	3
ENSG00000163171	3800	48	47	65	57	68	35	38
ENSG00000112807	400	17	10	11	9	11	25	16
ENSG00000118323	10900	92	266	73	149	142	194	163
ENSG00000142566	8200	197	108	216	187	156	112	177
ENSG00000229348	13200	163	493	178	191	289	534	241
ENSG00000161525	171100	3509	2651	1930	2104	3106	2564	2313
ENSG00000126784	96150	2645	1705	2402	2656	2053	3995	2303
ENSG00000165052	600	14	8	19	13	18	16	12
ENSG00000192547	2550	29	35	15	38	14	30	39
ENSG00000150386	203650	3790	3779	4473	4010	5179	2598	2442
ENSG00000187017	6750	76	123	162	138	97	96	180
ENSG00000132966	2400	53	59	67	53	44	79	86
ENSG00000223105	87700	1156	2079	1606	2402	1587	1395	1447
ENSG00000203694	1200	47	49	23	27	40	36	50
ENSG00000119905	26800	640	972	1272	741	751	935	604
ENSG00000205565	3450	80	54	46	86	66	105	117
ENSG00000239934	91650	2375	2102	2126	1748	2261	1299	1359
ENSG00000119944	10650	84	215	80	258	70	283	87
ENSG00000204528	15750	860	819	518	1128	1105	935	449
ENSG00000124571	56850	1189	825	968	1403	1211	834	1447
ENSG00000214993	182300	2721	3072	5397	5702	2613	4593	4620
ENSG00000213894	1500	30	32	37	49	23	33	33
ENSG00000166382	3950	63	51	67	70	76	45	64
ENSG00000112778	300	4	15	14	4	2	10	4
ENSG00000144088	250	1	2	1	5	6	2	2
ENSG00000191555	1950	68	37	57	82	26	26	59
ENSG00000161626	6000	161	203	225	183	160	351	226
ENSG00000103919	86350	1930	1819	1824	1474	1231	1458	1949
ENSG00000247208	3300	108	53	69	63	69	71	82
ENSG00000233591	539200	7701	10243	3896	12364	4844	14188	8209
ENSG00000240621	8100	289	173	179	299	99	292	130
ENSG00000153480	48050	705	679	1292	650	650	920	756
ENSG00000242325	6000	135	189	83	137	132	114	105
ENSG00000143028	400	11	13	9	9	14	20	5
ENSG00000130509	342400	2744	7005	2530	5038	3284	6458	3952
ENSG00000104208	5300	129	72	68	108	57	103	95
ENSG00000168253	71300	1442	1819	1012	1139	884	1708	1731
ENSG00000240283	2050	44	62	33	108	54	43	61
ENSG00000154162	25550	903	642	138	446	508	192	404
ENSG00000133022	4950	111	55	66	43	109	85	97
ENSG00000225372	4500	100	50	72	39	74	61	61
ENSG00000190672	3700	102	145	88	72	121	124	102
ENSG00000173875	33850	531	403	421	644	559	583	529
ENSG00000227210	350	20	13	8	18	20	16	21
ENSG00000166374	650	14	22	38	20	35	19	10
ENSG00000241219	42550	1003	863	512	644	590	1593	1505
ENSG00000204672	1350	50	14	36	39	20	49	27
ENSG00000141532	16250	257	839	198	711	243	347	237
ENSG00000221904	450	17	9	11	9	9	15	13
ENSG00000181376	2650	96	32	131	115	84	48	101
ENSG00000161000	87250	1425	1050	1368	1388	1088	1168	1289
ENSG00000104998	4700	144	102	184	148	111	212	191
ENSG00000247178	9550	239	148	278	131	203	117	368
ENSG00000235595	3350	79	61	41	53	102	107	88
ENSG00000125637	4550	81	125	272	180	206	166	217
ENSG00000141056	250	1	5	3	3	2	9	4
ENSG00000203143	200	4	8	3	5	5	4	0
ENSG00000157401	9250	417	334	190	288	246	221	229
ENSG00000119565	450	6	6	5	6	2	9	3
ENSG00000224435	77250	2572	1418	1988	1698	1570	1559	2110
ENSG00000106937	29550	737	658	519	359	1237	704	1210
ENSG00000247931	650	11	16	18	9	12	7	21
ENSG00000114360	100	3	2	1	0	1	4	0
ENSG00000128104	100	1	0	0	2	0	0	0
ENSG00000248053	9700	178	192	237	284	102	296	169
ENSG00000240733	3300	108	164	65	91	124	88	156
ENSG00000236050	137900	2006	3743	2103	4397	1646	3129	2312
ENSG00000126928	19150	457	322	579	267	227	256	581
ENSG00000211538	93100	2374	3397	2101	2637	2716	3078	4011
ENSG00000225566	61800	629	756	938	832	598	588	887
ENSG00000124032	1050	14	25	33	29	18	25	26
ENSG00000247060	6150	88	53	87	153	144	68	114
ENSG00000137469	2100	14	66	11	47	37	34	38
ENSG00000161853	8550	87	136	66	255	85	128	146
ENSG00000123099	800	80	44	55	45	42	56	78
ENSG00000190625	3500	130	93	51	78	32	44	139
ENSG00000207548	111700	2625	1847	1919	2489	1333	2159	1155
ENSG00000208277	2700	24	46	86	51	61	51	72
ENSG00000105375	400	13	19	19	14	13	10	6
ENSG00000199661	1350	32	39	29	35	22	28	46
ENSG00000169870	3450	41	53	49	43	57	37	61
ENSG00000235928	3000	53	101	40	150	67	66	47
ENSG00000166758	4600	85	143	113	65	125	119	54
ENSG00000146277	2450	32	71	50	110	41	48	54
ENSG00000192139	73650	1494	666	1165	1634	734	1362	1000
ENSG00000161416	150050	620	1080	931	1715	624	842	1202
ENSG00000177219	1800	34	41	26	23	14	21	32
ENSG00000213624	83800	1064	1257	1029	2509	1191	1851	1105
ENSG00000116311	97950	2462	2177	2232	1611	2490	1575	3221
ENSG00000103187	12750	154	165	164	153	119	139	157
ENSG00000194390	1050	50	17	23	22	44	36	24
ENSG00000178743	10550	203	711	333	312	496	673	246
ENSG00000177680	10150	135	242	137	258	139	301	140
ENSG00000140614	8350	216	356	283	301	388	299	255
ENSG00000148945	550	16	18	19	14	21	19	15
ENSG00000168242	505850	17849	7392	11948	9488	8749	4723	9688
ENSG00000148061	2950	83	104	64	94	64	196	41
ENSG00000170375	39350	389	925	181	549	517	609	438
ENSG00000236996	1900	57	19	71	47	55	68	32
ENSG00000214266	12200	206	239	183	194	92	118	231
ENSG00000131550	150	4	2	0	0	3	0	1
ENSG00000212853	700	7	7	8	16	8	8	9
ENSG00000189533	0	2	3	0	0	2	2	1
ENSG00000213323	33150	1204	1091	1037	887	1935	484	602
ENSG00000132130	200	9	13	7	6	11	14	9
ENSG00000121131	300	13	5	4	3	8	7	8
ENSG00000124531	46600	1865	1984	786	980	1658	1001	1744
ENSG00000225337	2350	43	55	46	64	70	66	38
ENSG00000217555	8100	138	71	191	78	124	148	80
ENSG00000183383	55300	1232	1245	2075	1618	1874	2079	1193
ENSG00000161225	23150	479	488	552	330	380	380	266
ENSG00000189439	14350	150	179	331	221	230	484	309
ENSG00000147418	23900	444	478	392	679	978	340	870
ENSG00000239549	0	2	1	4	5	2	6	4
ENSG00000228363	85400	2732	932	2045	1690	2610	1393	2385
ENSG00000192629	72300	2690	2211	1532	1796	1884	4377	1871
ENSG00000134295	402200	4000	6739	5649	6579	5276	6737	5819
ENSG00000131359	0	5	1	4	0	2	1	0
ENSG00000244503	1650	19	47	20	56	25	12	28
ENSG00000157697	2100	50	111	33	24	53	35	44
ENSG00000123645	507400	3734	4966	4743	7080	2480	11868	7159
ENSG00000213340	29150	498	374	446	384	530	514	376
ENSG00000131911	317800	3385	5441	4702	4694	6601	5283	6475
ENSG00000203927	10200	348	408	422	363	291	369	489
ENSG00000230845	3250	45	51	58	34	35	24	42
ENSG00000126323	250	11	8	15	19	8	12	10
ENSG00000173914	9050	59	104	53	141	64	117	22
ENSG00000188511	286050	2267	2945	2909	5006	864	6446	2694
ENSG00000150978	1450	14	12	32	16	41	25	24
ENSG00000209386	100	1	8	4	7	3	5	3
ENSG00000121542	11600	483	291	218	206	365	259	182
ENSG00000210365	166650	1786	2466	1954	1495	1296	2130	1663
ENSG00000150751	793600	29027	23151	31388	21101	12325	18134	15057
ENSG00000219025	112050	1777	2390	1396	1191	1380	956	2055
ENSG00000192648	59250	854	1072	960	727	748	1192	1033
ENSG00000157175	150	5	10	4	1	5	9	5
ENSG00000130708	3300	114	60	47	88	88	123	69
ENSG00000170996	2700	45	62	43	34	55	79	83
ENSG00000238414	23100	140	220	266	571	246	417	151
ENSG00000240893	1250	22	11	13	25	22	33	36
ENSG00000224656	20600	626	1553	629	856	363	608	738
ENSG00000116169	110950	2803	1469	1888	2634	1873	2431	1402
ENSG00000117362	8550	280	482	303	506	125	487	104
ENSG00000144816	4350	114	57	143	65	67	57	54
ENSG00000128296	8000	241	235	269	109	299	266	303
ENSG00000138577	13300	368	349	462	206	296	202	402
ENSG00000117255	99050	821	995	536	1773	615	1666	828
ENSG00000110341	1950	25	45	31	9	21	27	21
ENSG00000124730	381450	2768	2164	2730	5000	2389	7615	3358
ENSG00000218116	11400	164	163	165	207	160	160	161
ENSG00000152711	4400	73	95	122	137	91	90	143
ENSG00000125097	26100	705	529	567	753	463	508	812
ENSG00000202470	1600	29	32	28	34	70	62	34
ENSG00000111165	25050	920	450	749	963	707	745	647
ENSG00000144782	404950	10670	11061	10181	10190	10261	16837	10706
ENSG00000155864	29150	265	267	359	489	328	393	206
ENSG00000182197	7350	208	150	207	271	177	211	269
ENSG00000168670	1250	49	48	68	84	52	46	63
ENSG00000210785	168400	2704	3077	2519	3865	2588	3082	3888
ENSG00000100618	103550	1632	2198	825	910	1707	1761	886
ENSG00000130107	300	9	10	12	0	6	9	9
ENSG00000229513	67050	670	1582	804	720	1169	758	1864
ENSG00000115568	1650	54	39	26	57	61	34	64
ENSG00000105119	1450	20	19	23	18	8	12	30
ENSG00000151307	5450	80	177	72	84	109	160	68
ENSG00000148240	1250	52	26	28	21	21	29	36
ENSG00000117429	79150	995	1318	3057	1033	1391	1742	523
ENSG00000157626	400	19	11	6	10	12	11	8
ENSG00000136441	400	5	8	15	10	7	3	10
ENSG00000247827	1400	12	14	15	10	20	14	22
ENSG00000126189	8350	70	112	110	130	73	103	100
ENSG00000136900	37850	316	344	410	629	623	518	291
ENSG00000161691	600	27	5	9	22	14	13	7
ENSG00000208812	1800	61	16	42	45	48	31	27
ENSG00000103413	200	4	8	4	11	9	3	5
ENSG00000146389	6050	140	49	115	155	119	131	133
ENSG00000208892	1200	23	19	10	22	21	12	6
ENSG00000203668	331100	11541	11443	7144	9316	13470	15898	7329
ENSG00000206893	276300	4970	6620	5286	3157	6563	4582	6548
ENSG00000110907	2450	17	54	16	33	25	34	22
ENSG00000246596	10800	355	274	107	87	83	186	236
ENSG00000114674	13350	384	332	318	311	256	410	537
ENSG00000181484	1700	52	53	26	40	63	46	47
ENSG00000122971	2750	103	69	86	55	61	56	47
ENSG00000224098	29600	555	551	433	388	586	550	461
ENSG00000197320	2800	65	109	59	77	122	174	142
ENSG00000100130	4600	116	67	67	92	40	78	70
ENSG00000107463	14200	152	238	151	303	169	319	136
ENSG00000121340	64900	1016	1826	1059	1741	1811	1435	1874
ENSG00000146575	5900	74	56	81	54	93	49	79
ENSG00000226622	8800	333	238	142	342	172	374	376
ENSG00000172096	7400	170	255	152	222	225	135	271
ENSG00000119148	32350	584	673	573	587	563	663	427
ENSG00000177660	6450	171	103	54	99	92	103	105
ENSG00000221653	8700	31	108	22	105	87	107	36
ENSG00000222752	6850	19	119	43	76	38	37	29
ENSG00000219690	21800	226	347	422	500	158	480	183
ENSG00000223440	13750	180	369	226	294	203	518	142
ENSG00000223426	8800	133	237	44	178	50	110	75
ENSG00000239491	9400	227	198	168	298	186	240	236
ENSG00000166688	611700	17221	19583	14202	23599	17622	10231	12173
ENSG00000130883	33850	451	536	398	295	537	1046	987
ENSG00000139982	50	5	0	4	4	3	2	4
ENSG00000238091	86000	2295	1267	1283	1631	2743	1738	1941
ENSG00000158292	15750	76	238	278	190	210	154	143
ENSG00000208609	1150	4	32	22	18	32	26	23
ENSG00000202073	80000	1986	2390	3082	2594	1499	1339	1588
ENSG00000178634	14050	101	251	71	246	108	302	154
ENSG00000104294	65850	1321	1248	1311	1393	680	2795	822
ENSG00000183035	3400	53	44	39	70	41	41	26
ENSG00000208787	50100	766	2119	1456	2150	1143	672	780
ENSG00000194911	4850	81	69	67	53	106	79	47
ENSG00000115118	64450	1096	1323	1331	1296	901	1059	565
ENSG00000219926	43700	846	496	477	886	537	641	895
ENSG00000174024	700	30	12	9	15	15	23	8
ENSG00000207899	29050	406	714	286	523	395	514	213
ENSG00000110732	18900	386	332	325	444	359	392	609
ENSG00000227746	5400	107	251	77	249	158	347	79
ENSG00000192895	200	4	7	1	8	4	9	4
ENSG00000193185	13900	244	259	265	240	309	354	209
ENSG00000144408	3000	55	61	42	73	62	115	82
ENSG00000181268	48400	2030	1352	1704	1542	1057	2129	1238
ENSG00000140438	400	27	5	25	19	20	20	18
ENSG00000119492	37950	1407	1168	1229	1053	544	613	1200
ENSG00000101972	8700	178	141	259	127	284	202	222
ENSG00000209439	783750	21438	18295	17256	36488	40816	29435	25393
ENSG00000232923	750	24	16	17	23	10	40	26
ENSG00000244192	32000	531	954	890	1060	1423	1325	1242
ENSG00000227816	4100	53	33	19	38	29	72	57
ENSG00000245474	1700	12	13	8	12	6	17	21
ENSG00000122170	76200	2267	1648	1284	1195	933	879	1557
ENSG00000162385	23300	434	281	447	498	588	489	266
ENSG00000150742	46500	776	502	741	874	1251	1180	1318
ENSG00000216382	300	6	6	1	7	9	7	1
ENSG00000142827	950	12	9	29	9	8	5	11
ENSG00000123396	12450	618	802	358	818	358	411	406
ENSG00000167149	1450	46	13	28	24	10	37	46
ENSG00000193166	113250	2434	2129	2359	1894	2264	2390	1968
ENSG00000234534	141500	4062	4138	4237	6121	6302	3784	4052
ENSG00000223950	7900	87	180	89	108	115	126	78
ENSG00000234949	6100	155	152	135	203	122	217	187
ENSG00000191437	9750	92	188	128	148	96	59	196
ENSG00000218737	1950	87	70	40	79	92	81	78
ENSG00000145532	7750	176	172	202	261	190	104	92
ENSG00000108327	2600	77	115	44	156	134	108	81
ENSG00000187434	17650	391	293	311	466	398	190	228
ENSG00000105844	2800	55	93	80	148	117	57	76
ENSG00000156114	2900	23	64	35	57	82	38	52
ENSG00000187603	4650	89	132	38	90	67	46	95
ENSG00000210769	2100	38	42	44	73	49	37	32
ENSG00000249422	10550	134	352	186	155	105	293	142
ENSG00000162903	16400	534	327	333	215	302	453	431
ENSG00000173235	196800	8501	10929	5483	6120	6297	8346	10580
ENSG00000227654	250	3	9	3	4	5	11	10
ENSG00000240614	350	10	17	10	13	5	5	6
ENSG00000122101	3950	165	203	89	166	129	166	118
ENSG00000210537	12200	104	244	137	488	167	359	215
ENSG00000187056	8200	152	97	111	113	174	151	86
ENSG00000221181	307800	7462	10818	7783	3642	6808	4451	8201
ENSG00000105950	300	2	5	2	3	2	3	5
ENSG00000199234	9100	60	137	145	99	58	114	150
ENSG00000170409	800	8	9	11	9	14	7	10
ENSG00000197031	4000	40	57	34	113	85	73	52
ENSG00000215576	12300	566	280	263	749	355	269	638
ENSG00000164811	1050	16	9	13	6	4	7	10
ENSG00000249744	47900	879	1133	1494	988	980	1241	1027
ENSG00000213229	1700	23	30	34	35	27	29	9
ENSG00000165279	600	10	14	19	15	11	17	19
ENSG00000238968	100	1	3	2	3	7	3	6
ENSG00000210811	2350	56	19	14	15	26	36	49
ENSG00000170670	2350	29	38	39	25	42	11	28
ENSG00000196903	48400	1121	901	724	633	699	858	1329
ENSG00000136205	350	7	7	6	4	4	1	5
ENSG00000110075	12400	221	252	215	248	126	267	115
ENSG00000199002	62450	504	882	574	649	732	1050	455
ENSG00000158345	5850	73	32	54	93	40	57	75
ENSG00000111438	28100	947	530	1035	447	370	426	257
ENSG00000192371	1800	37	29	26	22	25	46	32
ENSG00000199063	21550	306	348	204	424	268	311	403
ENSG00000125989	3950	57	195	66	164	81	164	60
ENSG00000236278	571950	10305	8776	13302	13205	7701	5574	11554
ENSG00000104605	3250	113	101	53	62	56	66	41
ENSG00000100896	3950	68	98	71	99	120	163	91
ENSG00000182304	25050	236	310	228	408	256	300	440
ENSG00000146751	4100	50	42	40	79	26	48	26
ENSG00000114002	11450	78	36	69	117	65	82	132
ENSG00000100058	25500	466	646	208	334	245	816	263
ENSG00000107096	32550	449	597	1018	838	1170	574	862
ENSG00000210764	4500	31	87	36	52	44	33	61
ENSG00000203631	4750	99	110	144	115	235	81	127
ENSG00000144620	4050	84	121	86	75	87	98	103
ENSG00000143365	65850	459	1108	568	1597	730	831	499
ENSG00000183819	32550	593	262	511	603	779	584	712
ENSG00000130395	24000	358	371	229	319	233	394	508
ENSG00000128405	15700	188	202	202	181	202	291	338
ENSG00000218546	220550	4148	4005	6368	3855	7096	7327	5651
ENSG00000176484	1550	44	25	38	22	20	40	11
ENSG00000122161	215150	4771	5758	2324	3166	1912	4054	2908
ENSG00000157675	33150	331	305	338	526	231	562	490
ENSG00000209127	700	8	16	4	10	8	9	7
ENSG00000139909	11050	260	274	152	268	181	673	223
ENSG00000163709	400	11	6	4	9	10	4	13
ENSG00000122920	7750	125	159	97	83	96	96	131
ENSG00000206821	0	4	5	3	4	2	1	3
ENSG00000205035	29250	478	964	761	550	284	765	490
ENSG00000235276	1550	28	15	34	50	32	35	45
ENSG00000194935	157750	4605	1885	3240	5961	3407	6556	1074
ENSG00000152039	1850	60	30	31	31	35	43	51
ENSG00000193767	5450	199	106	124	100	101	149	244
ENSG00000162783	650	13	11	12	13	3	7	16
ENSG00000248795	5650	71	94	98	121	95	159	159
ENSG00000160234	8250	140	113	136	175	220	114	243
ENSG00000135578	14950	525	290	404	1242	445	938	537
ENSG00000232004	985000	23379	20237	21030	28881	16983	26778	22665
ENSG00000134379	117750	2854	5649	2517	5174	2952	3692	3476
ENSG00000157980	21700	702	629	706	641	610	589	1010
ENSG00000213228	1950	72	129	105	50	51	169	81
ENSG00000111457	1700	80	85	121	68	58	74	73
ENSG00000240666	4650	43	95	132	104	144	89	40
ENSG00000131264	1450	14	26	19	25	42	22	29
ENSG00000156259	39050	864	432	598	502	431	414	503
ENSG00000184307	6350	135	135	79	149	73	99	143
ENSG00000206695	24050	455	266	481	208	659	399	371
ENSG00000160452	13500	93	232	59	161	76	167	61
ENSG00000205659	23050	326	255	429	507	232	347	335
ENSG00000218149	151350	4944	6722	3040	8620	3395	4411	5510
ENSG00000110380	19650	255	896	267	362	519	239	203
ENSG00000186180	40450	963	825	666	998	1247	1494	1296
ENSG00000161201	750	33	29	28	30	35	28	15
ENSG00000155034	4800	102	162	116	127	143	72	97
ENSG00000177459	5600	86	192	38	158	75	101	39
ENSG00000143349	35650	389	452	324	494	333	470	369
ENSG00000195053	16750	464	260	346	429	313	280	253
ENSG00000175411	1700	42	35	41	41	52	48	49
ENSG00000120384	14550	473	280	445	307	236	354	237
ENSG00000120260	7000	281	127	133	211	233	176	184
ENSG00000225005	600	9	1	12	5	5	3	5
ENSG00000159540	5200	132	198	117	272	91	130	42
ENSG00000122128	115600	1492	1714	1818	1271	2853	1133	1765
ENSG00000166866	1000	20	28	15	37	37	23	43
ENSG00000244431	49300	1020	1805	2377	706	2584	1076	1108
ENSG00000185925	34300	504	862	709	680	447	860	571
ENSG00000233456	13650	83	239	270	264	102	431	251
ENSG00000172055	25400	316	604	381	273	533	382	274
ENSG00000153235	1250	32	47	18	46	26	40	29
ENSG00000150823	35950	420	1300	620	732	934	1018	720
ENSG00000240287	350	8	6	10	12	11	4	15
ENSG00000141320	500	13	8	24	11	9	15	16
ENSG00000104424	17450	370	746	385	491	694	454	426
ENSG00000219718	2300	19	31	16	38	10	15	14
ENSG00000139837	538400	13827	14022	12304	6748	8746	5931	9856
ENSG00000233226	14050	441	506	507	522	215	333	414
ENSG00000102868	39850	904	897	1131	1447	1573	838	1088
ENSG00000125375	45650	1036	1026	990	574	1135	1234	1123
ENSG00000159595	3000	114	51	102	44	78	36	116
ENSG00000169993	9050	189	182	77	153	149	207	206
ENSG00000215247	22350	327	551	650	727	670	478	261
ENSG00000152759	7600	249	150	253	177	156	214	182
ENSG00000193410	345350	6382	6392	2221	6395	6135	5467	4885
ENSG00000189843	85150	1274	1246	1492	1004	1020	1959	1741
ENSG00000141690	10200	191	304	228	397	157	245	383
ENSG00000122531	81400	2254	2813	1478	3429	3083	3442	1255
ENSG00000164228	7550	303	239	247	189	117	314	249
ENSG00000182549	58350	268	874	691	986	615	485	631
ENSG00000229268	10700	296	197	129	330	134	159	278
ENSG00000237114	7150	72	120	113	103	94	123	92
ENSG00000123600	1000	58	41	12	33	24	15	41
ENSG00000160127	2150	28	34	70	41	81	37	42
ENSG00000161322	7750	125	151	154	323	200	213	152
ENSG00000197805	13900	449	444	299	384	440	345	671
ENSG00000149968	100	3	1	2	0	3	4	2
ENSG00000152814	3600	106	71	94	65	98	40	62
ENSG00000169469	27350	453	588	445	577	498	518	310
ENSG00000100192	3200	61	95	182	120	115	86	93
