gene_id	SRR6200001	SRR6200002	SRR6200003	SRR6200004	SRR6200005	SRR6200006	SRR6200007	SRR6200008	SRR6200009	SRR6200010	SRR6200011	SRR6200012
ENSG00000157352	45450	687	372	917	620	788	956	703	1258	828	769	1069
ENSG00000225743	3250	60	74	80	29	61	65	95	40	37	54	54
ENSG00000168549	14200	189	332	372	220	276	371	223	366	262	264	157
ENSG00000197384	53900	998	1329	1272	1390	945	1078	1707	1855	1457	982	1216
ENSG00000128405	11150	190	307	142	284	306	185	219	345	260	346	147
ENSG00000121461	50	1	3	3	3	2	3	0	2	4	2	4
ENSG00000121685	101350	1746	1590	1343	1191	2660	1362	1769	2958	1627	2428	2942
ENSG00000143919	1400	15	17	14	7	4	10	20	21	31	19	18
ENSG00000215500	2050	63	52	67	32	32	73	70	53	60	58	52
ENSG00000225156	26850	547	538	674	543	483	531	445	284	453	466	784
ENSG00000139909	208850	3297	7672	5674	3941	7090	2821	8082	6790	6728	4437	8803
ENSG00000155324	20100	829	476	503	513	662	497	826	527	769	690	527
ENSG00000136055	11250	146	205	227	156	227	130	278	181	129	252	208
ENSG00000127452	6650	117	40	81	64	63	58	49	85	38	74	99
ENSG00000239155	3350	44	37	68	48	48	36	31	49	27	46	55
ENSG00000236777	1000	19	27	21	10	27	22	15	34	22	26	23
ENSG00000160332	26050	712	795	631	362	468	1021	528	674	890	753	779
ENSG00000142790	6750	167	163	86	181	148	181	168	119	150	175	113
ENSG00000248686	6350	245	239	110	186	161	146	193	232	153	135	216
ENSG00000101053	1150	13	3	13	6	13	10	18	8	8	7	7
ENSG00000202236	10600	278	264	152	293	262	123	355	205	192	404	484
ENSG00000152847	100	4	5	10	5	5	9	3	8	8	4	10
ENSG00000170096	9850	220	447	272	184	433	379	423	236	196	305	497
ENSG00000188887	220000	6391	4807	8442	3971	5486	5827	5014	5670	7869	9142	5904
ENSG00000194299	950	23	27	36	13	38	17	15	13	24	21	37
ENSG00000232401	50	17	15	11	13	17	16	13	6	21	12	8
ENSG00000160452	112300	2970	1726	2059	2028	2224	1091	1726	1653	2509	1788	1734
ENSG00000186448	2200	34	97	71	225	234	237	193	59	80	126	89
ENSG00000146053	108250	2167	2449	1952	1347	1275	1504	1084	2710	1951	2003	2365
ENSG00000216517	350	9	14	8	12	9	9	9	8	11	13	8
ENSG00000213459	21850	285	286	379	185	186	293	228	269	172	427	258
ENSG00000170734	29150	1490	611	773	445	1094	1180	1375	1086	673	647	953
ENSG00000141226	16000	522	249	161	408	459	255	318	311	175	213	233
ENSG00000135392	650	10	20	17	17	7	17	30	20	20	25	15
ENSG00000177459	100	0	1	1	0	0	2	1	1	2	0	1
ENSG00000230897	5550	152	149	74	170	61	115	126	144	91	154	92
ENSG00000154932	2200	27	43	35	28	28	41	69	17	42	45	25
ENSG00000140309	7750	182	154	224	237	174	275	155	254	156	222	274
ENSG00000215663	111500	6028	6277	6363	2075	4077	4912	6809	2622	3828	3300	1931
ENSG00000216572	150	6	6	8	7	7	1	13	5	7	11	10
ENSG00000195053	3650	65	110	101	81	33	68	70	52	92	21	84
ENSG00000114899	37450	854	607	591	682	492	578	599	478	664	760	588
ENSG00000205597	580500	15296	7538	8514	10734	7753	9569	6495	6778	12889	5724	5400
ENSG00000168737	3450	177	262	259	183	200	163	262	102	187	137	237
ENSG00000120260	137250	890	1961	1605	1178	2239	1247	1844	1284	1483	1470	1129
ENSG00000230090	1100	28	16	60	29	32	22	16	36	33	23	17
ENSG00000216080	9350	165	190	223	426	664	471	499	468	369	317	334
ENSG00000200487	10950	145	329	100	200	127	178	68	136	146	72	189
ENSG00000140314	35650	609	564	325	1409	2085	1179	2712	1462	1762	837	924
ENSG00000153235	5550	135	92	131	83	138	142	142	144	177	140	145
ENSG00000213151	6400	220	88	97	157	96	161	44	79	112	180	140
ENSG00000166922	80800	1019	1415	877	1008	882	2056	1003	1683	717	1733	1210
ENSG00000187371	4000	74	142	155	170	260	155	207	245	91	190	196
ENSG00000118433	4550	145	168	170	73	128	144	108	122	133	140	154
ENSG00000152326	11400	306	294	168	259	272	412	285	248	187	212	146
ENSG00000160906	5900	140	116	63	62	78	125	104	136	170	122	91
ENSG00000233392	74900	901	1202	873	1350	580	1091	654	1794	1418	2003	701
ENSG00000187830	26000	633	633	565	342	577	602	318	638	501	507	778
ENSG00000189644	650	16	42	35	21	33	28	42	13	16	34	37
ENSG00000125375	7800	263	238	260	853	950	906	712	441	148	358	357
ENSG00000217698	450	3	8	1	8	6	7	9	5	6	4	9
ENSG00000146253	1100	21	29	19	17	47	30	33	33	23	28	15
ENSG00000131554	7950	139	205	212	181	86	314	136	232	126	75	208
ENSG00000231952	87600	1670	2323	2016	6302	6261	6792	16333	2575	3389	4359	3664
ENSG00000232154	21300	409	333	383	308	407	436	323	528	419	275	425
ENSG00000215247	57850	1446	1614	1446	1913	1438	1623	1237	762	622	2022	2136
ENSG00000150618	2050	43	41	41	11	47	48	44	40	52	46	64
ENSG00000189843	57950	2457	1965	2832	1897	3760	3442	2225	2406	3781	3602	1569
ENSG00000218761	25700	306	392	577	713	620	583	543	630	373	904	417
ENSG00000121539	2500	30	28	41	27	72	66	71	45	41	79	54
ENSG00000189924	2650	102	88	82	32	71	50	72	60	65	115	64
ENSG00000208738	5350	125	89	180	188	170	121	95	91	85	201	26
ENSG00000238961	500	14	8	9	10	4	14	11	10	9	6	18
ENSG00000237114	250	2	4	8	8	3	15	6	11	16	9	11
ENSG00000216853	1400	30	25	24	20	32	30	38	34	25	19	20
ENSG00000207552	9900	162	481	362	200	165	260	370	210	235	145	309
ENSG00000160127	5450	75	199	101	109	98	85	39	87	127	154	197
ENSG00000106757	144450	4918	3790	7783	14428	25199	23093	15346	9317	11060	19354	16125
ENSG00000160407	65300	1052	873	1085	1223	979	1244	1518	1706	851	1307	988
ENSG00000159894	3550	71	51	104	79	67	59	70	87	83	85	61
ENSG00000234543	81500	1645	2099	1626	4874	3847	7310	12775	1633	1659	5595	3737
ENSG00000133795	3350	130	73	56	68	80	40	54	97	67	76	111
ENSG00000125183	5650	107	63	102	89	80	95	93	132	122	78	108
ENSG00000159332	21700	608	361	717	437	571	737	1061	539	883	479	1210
ENSG00000128948	922950	38401	23755	12410	16529	34569	32196	15428	26676	40655	22506	13242
ENSG00000120425	5400	83	106	118	154	182	76	150	72	97	79	97
ENSG00000148717	301950	4343	11473	14690	10108	7891	7667	9436	8937	8297	4814	5977
ENSG00000187452	4550	99	224	183	143	175	99	147	113	120	128	200
ENSG00000135271	88500	1079	1699	1139	1638	1283	1536	2139	1666	1690	1465	2079
ENSG00000171479	164550	2058	2912	2059	2523	2197	2421	1659	2026	1514	2264	2474
ENSG00000131421	39150	838	721	499	373	814	635	663	613	399	833	601
ENSG00000100600	33800	614	795	547	748	694	854	714	942	1061	415	1030
ENSG00000106340	5150	151	140	169	145	196	123	167	171	69	114	119
ENSG00000169158	450	5	7	2	13	3	7	11	4	6	7	8
ENSG00000244869	11850	237	238	276	152	250	280	243	118	212	124	194
ENSG00000208851	12600	168	224	327	93	134	119	121	247	151	323	340
ENSG00000141906	495750	6579	5869	6682	7929	6990	7647	6356	9127	8957	7090	12647
ENSG00000126352	14350	336	228	355	239	151	299	259	140	313	153	365
ENSG00000174564	15150	389	848	618	1861	1687	1845	1228	632	435	1337	731
ENSG00000149161	47800	639	860	648	426	880	590	1353	329	447	675	500
ENSG00000116354	1350	50	40	57	30	71	63	32	58	28	26	79
ENSG00000167303	10300	196	343	244	1128	1903	1999	1421	315	467	553	608
ENSG00000148795	115900	1173	767	1585	2269	1245	862	2462	1329	1421	2611	1470
ENSG00000102357	8750	160	114	120	481	564	700	572	407	413	481	572
ENSG00000154086	1050	19	15	34	32	7	26	18	13	24	19	6
ENSG00000241713	8150	382	211	170	279	288	182	319	262	169	138	234
ENSG00000174461	79550	1340	1093	1644	1659	1130	654	1510	1300	1335	2268	1006
ENSG00000177679	5050	239	263	159	161	65	113	114	153	251	195	117
ENSG00000221346	5750	50	81	39	71	107	76	67	83	88	40	56
ENSG00000163731	52550	691	761	1028	479	1425	1507	434	737	736	1047	1083
ENSG00000202693	200	6	2	9	9	8	22	13	9	4	7	4
ENSG00000208441	13550	278	260	188	141	263	250	244	183	196	356	137
ENSG00000216747	6600	132	143	194	188	259	160	164	127	225	92	147
ENSG00000128473	1100	52	65	56	30	36	26	43	28	51	26	36
ENSG00000178278	11250	173	99	271	229	117	127	178	106	153	274	138
ENSG00000247465	95300	1707	1241	754	1951	1691	1473	1087	1351	1569	1148	1241
ENSG00000142068	80900	796	969	1688	1019	705	697	948	1000	792	787	1296
ENSG00000215392	12200	220	161	282	479	242	416	261	331	365	300	259
ENSG00000158580	69150	2018	1470	1926	1482	2510	1443	1152	1147	1784	496	1274
ENSG00000163964	29200	1242	291	503	422	478	680	386	583	616	621	490
ENSG00000188661	550	12	17	15	9	29	20	7	17	10	20	17
ENSG00000113156	79050	1893	2693	1280	1047	1439	1403	1065	886	1040	1637	1980
ENSG00000164549	9300	116	113	107	160	174	188	199	272	102	101	241
ENSG00000229106	10600	208	425	203	1100	842	1192	576	362	530	448	308
ENSG00000142294	6550	188	354	242	267	132	241	408	261	356	210	225
ENSG00000244241	55250	2908	4482	2142	2495	3651	3091	1375	5300	2595	2177	2257
ENSG00000146952	3900	149	63	67	53	55	66	112	69	41	97	89
ENSG00000200074	15500	598	774	603	578	531	401	478	841	553	782	656
ENSG00000244153	6300	109	232	205	199	172	253	196	179	137	124	108
ENSG00000185118	2350	85	72	58	72	99	69	37	40	89	32	59
ENSG00000224881	400	8	7	11	24	35	23	40	20	18	9	15
ENSG00000115707	34400	461	593	1035	2626	3816	2505	3570	1864	1325	957	1581
ENSG00000173187	4200	47	49	46	64	76	75	85	86	44	36	79
ENSG00000136041	4850	107	113	84	50	128	64	92	63	95	61	138
ENSG00000229905	10750	169	218	150	166	176	119	71	109	157	193	155
ENSG00000163048	1500	56	85	86	339	211	163	107	55	148	122	60
ENSG00000225904	100	11	6	8	7	4	6	8	3	5	7	1
ENSG00000120438	159100	7960	3454	4443	4831	8444	3723	2945	2475	4901	7525	4599
ENSG00000178629	27400	961	462	772	633	690	813	513	439	714	352	764
ENSG00000174119	21150	1055	1337	550	542	677	874	645	756	515	1020	697
ENSG00000195563	15100	238	203	477	241	315	244	324	223	240	233	281
ENSG00000217774	7800	111	155	149	262	236	88	105	181	137	166	178
ENSG00000175199	17100	208	348	207	377	288	360	392	322	371	432	346
ENSG00000169226	17600	408	187	424	2246	1237	1423	1345	865	1102	825	808
ENSG00000235333	30600	537	460	593	423	535	258	539	479	374	317	228
ENSG00000183016	336150	3604	4561	6944	5572	5197	2670	4412	9248	5086	3957	6290
ENSG00000101787	900	32	44	18	11	22	15	14	27	21	11	34
ENSG00000127591	450	15	14	13	8	8	7	8	12	23	10	12
ENSG00000162573	2300	109	78	60	84	48	67	86	53	62	62	46
ENSG00000103656	18650	455	317	383	468	760	737	594	783	525	921	686
ENSG00000148122	17350	178	290	240	304	304	495	223	242	273	395	191
ENSG00000169839	250	5	2	4	4	12	3	4	1	6	3	5
ENSG00000162155	41000	622	586	354	507	577	423	404	593	602	592	748
ENSG00000104361	149200	3846	2449	3378	3726	4550	3026	3839	2295	6421	2904	4355
ENSG00000127356	3100	97	49	184	70	81	62	73	59	119	138	132
ENSG00000114704	37750	673	666	952	497	717	779	1160	515	710	693	1075
ENSG00000201841	20350	335	325	160	166	246	165	147	224	349	188	202
ENSG00000168448	1900	39	35	36	42	32	21	43	53	32	56	48
ENSG00000149587	84050	2352	2817	1985	2157	2120	1091	1452	2065	1578	1607	1237
ENSG00000212902	10550	163	113	183	202	167	202	167	117	163	190	285
ENSG00000139370	250	18	10	17	10	17	11	8	20	12	11	18
ENSG00000187703	36750	1187	984	607	647	525	1005	1399	1476	1162	1421	970
ENSG00000200687	100	1	1	6	0	0	2	4	2	2	0	2
ENSG00000130368	706600	12494	7593	6823	7520	3306	6045	5871	5880	9156	3816	8787
ENSG00000112298	200	2	1	0	4	0	2	0	0	1	2	2
ENSG00000159834	1250	33	25	51	35	29	40	39	23	54	38	25
ENSG00000233287	50	2	2	2	2	3	3	3	2	5	7	3
ENSG00000193248	24800	383	237	299	506	867	509	412	511	322	378	243
ENSG00000122158	114200	1796	1302	2622	3314	1899	3733	1872	3020	1618	2299	3532
ENSG00000179703	550	9	7	16	8	8	18	9	7	5	8	4
ENSG00000209136	20850	293	247	383	396	524	396	481	245	402	453	299
ENSG00000182658	500	8	13	7	16	16	11	10	8	13	4	13
ENSG00000120712	250	10	6	10	3	4	2	2	7	8	2	3
ENSG00000103766	5850	292	117	162	179	216	176	186	245	200	248	204
ENSG00000142710	73100	1500	1592	921	3864	5447	4214	8030	3488	3833	2400	2127
ENSG00000127089	8650	129	138	174	103	178	104	120	247	133	153	157
ENSG00000108177	10800	98	189	128	137	65	188	197	113	140	201	111
ENSG00000106642	44400	968	802	905	775	816	1013	1080	670	533	1426	1327
ENSG00000126411	11100	430	284	239	272	175	306	255	182	334	261	274
ENSG00000245017	50450	464	610	857	1176	716	693	714	1016	802	704	769
ENSG00000109149	39800	572	1515	1285	638	447	1358	1129	685	566	937	633
ENSG00000161347	31300	666	239	215	554	121	253	366	305	323	429	300
ENSG00000139576	26550	338	682	511	554	689	577	503	454	421	230	709
ENSG00000147619	29750	533	735	414	771	1034	793	1024	518	438	929	534
ENSG00000243418	7200	230	93	87	338	936	747	395	307	348	235	115
ENSG00000126843	1850	113	73	81	99	152	75	94	126	85	70	52
ENSG00000128100	1800	54	27	27	30	53	26	52	74	52	46	53
ENSG00000222281	28650	891	787	564	966	756	420	967	758	1115	1034	499
ENSG00000134338	2650	70	37	86	53	52	45	55	52	69	24	73
ENSG00000164516	32450	1299	2543	1487	1949	1073	998	2231	563	1237	1667	1621
ENSG00000135174	121500	1849	2536	1954	1825	2575	3015	1398	4228	1728	2412	2223
ENSG00000215443	5800	164	234	126	196	275	136	155	180	198	238	119
ENSG00000221406	6050	155	212	205	155	90	161	207	219	176	193	147
ENSG00000212645	135300	1561	3611	5924	2775	5276	5754	3574	3875	4481	3030	2759
ENSG00000192463	18150	249	231	269	323	488	149	324	297	203	250	334
ENSG00000145275	405550	10649	11154	10598	4240	13182	6167	7084	12516	12665	15252	5879
ENSG00000207864	150	35	8	26	41	19	15	26	14	12	26	22
ENSG00000155988	550	13	11	11	11	11	14	11	15	11	8	12
ENSG00000233020	14500	569	267	224	193	361	507	156	154	562	322	380
ENSG00000143411	8300	307	298	335	180	305	193	172	292	359	181	275
ENSG00000201628	2350	129	160	79	95	82	53	148	88	115	96	203
ENSG00000136544	550	13	9	15	4	15	5	2	15	11	2	6
ENSG00000244852	11900	189	199	238	183	93	243	159	149	213	246	331
ENSG00000168270	4500	74	58	103	85	126	79	106	111	90	51	114
ENSG00000236502	42850	324	870	455	668	623	683	931	578	584	358	549
ENSG00000202066	18350	166	267	263	336	267	521	396	323	479	432	220
ENSG00000226161	1850	15	59	40	69	46	24	52	45	36	41	44
ENSG00000145706	4650	115	142	126	85	43	107	50	71	55	64	59
ENSG00000115946	50800	1092	326	1002	949	809	1737	1157	203	1092	804	1312
ENSG00000208418	7200	123	109	113	75	175	148	191	158	134	60	123
ENSG00000144579	1800	51	42	64	75	39	35	78	49	22	46	21
ENSG00000187912	1950	100	75	74	113	75	77	133	114	103	55	99
ENSG00000226051	197350	4059	7934	3084	5117	5545	8829	7235	3825	2890	7321	4025
ENSG00000188153	993100	16139	14199	7920	76008	95712	64543	35438	16410	24386	25369	29735
ENSG00000127983	17300	693	554	665	801	642	370	382	495	461	677	481
ENSG00000234674	28650	808	583	726	788	437	870	1372	604	476	768	776
ENSG00000140837	45550	411	536	384	629	427	602	679	343	421	356	478
ENSG00000146167	12000	263	480	296	622	130	233	398	357	273	339	344
ENSG00000148761	150	1	2	4	1	5	4	1	0	5	1	2
ENSG00000233545	653150	20766	15417	14728	9339	17223	29403	16350	18143	12739	28919	7847
ENSG00000185317	6550	153	126	161	136	72	157	120	124	81	60	106
ENSG00000114517	12850	1048	491	333	730	425	261	369	446	342	422	412
ENSG00000198132	19700	657	656	364	668	655	516	380	615	611	527	308
ENSG00000121318	3050	42	26	30	31	22	28	38	32	43	24	45
ENSG00000146749	200	5	8	8	9	5	14	10	11	20	6	20
ENSG00000140870	36200	414	599	552	487	389	450	591	825	353	688	911
ENSG00000132063	15950	168	371	140	335	288	524	244	445	308	243	216
ENSG00000112378	28350	608	701	872	515	768	342	781	574	305	482	881
ENSG00000183212	141150	3351	5244	2946	4664	3077	5235	2356	7777	10773	4430	3836
ENSG00000149355	850	21	9	18	24	11	27	5	10	11	30	30
ENSG00000152639	2900	36	34	18	42	76	27	28	32	45	72	36
ENSG00000179958	21650	389	168	422	318	264	465	569	312	401	358	480
ENSG00000225769	46700	1197	1836	911	2514	6469	7238	6805	2081	3348	2229	3165
ENSG00000248335	156850	2197	3172	3130	1688	2112	3377	1994	1252	2595	2795	2772
ENSG00000112753	2200	30	50	51	60	37	34	27	51	45	43	50
ENSG00000188012	4650	117	79	86	399	626	592	315	154	75	132	208
ENSG00000127926	4900	87	70	85	76	67	55	104	53	109	135	38
ENSG00000159044	1100	33	21	35	35	34	23	38	16	37	29	16
ENSG00000100142	17050	496	448	458	301	152	324	328	632	196	543	563
ENSG00000166031	700	11	8	19	8	14	14	12	8	6	5	12
ENSG00000193968	30400	640	904	962	540	520	492	556	615	473	863	476
ENSG00000159213	1850	54	42	29	21	45	24	28	59	39	39	31
ENSG00000128830	470200	10761	6574	8430	5923	7324	7838	5443	5295	4795	4581	6195
ENSG00000140006	3600	88	51	69	53	78	85	119	68	58	115	39
ENSG00000189896	50150	1330	988	911	1617	812	1485	1528	648	899	1104	784
ENSG00000109265	72300	1728	1434	1377	2181	2347	1933	1265	1996	2250	1060	1140
ENSG00000184764	3250	78	59	120	38	78	85	55	65	48	146	93
ENSG00000162489	12800	728	720	424	436	471	628	530	464	184	395	163
ENSG00000224200	13300	423	485	414	1216	901	1636	1604	747	589	588	948
ENSG00000175356	2550	56	57	21	30	40	31	40	59	28	47	68
ENSG00000135386	9100	120	99	128	185	105	153	112	137	149	76	82
ENSG00000175268	679400	12261	13581	7724	9757	4213	13426	12869	10776	16194	14717	11700
ENSG00000182510	35750	346	393	469	430	486	382	303	447	497	239	520
ENSG00000108852	54300	427	563	849	498	995	649	383	714	468	565	895
ENSG00000148653	150	4	4	4	8	8	8	4	6	1	8	2
ENSG00000222258	450	4	6	8	12	1	2	5	5	2	4	4
ENSG00000206843	13800	1038	422	492	677	410	185	352	485	336	558	462
ENSG00000177843	6050	46	142	59	102	61	59	58	71	106	67	120
ENSG00000113366	350	9	14	5	12	5	16	11	9	10	12	7
ENSG00000194763	2150	58	22	31	30	36	20	9	18	41	30	32
ENSG00000208929	1300	20	19	77	42	35	36	24	72	54	35	51
ENSG00000145619	200	2	6	6	2	3	3	3	0	4	3	4
ENSG00000188597	28950	648	842	518	516	483	636	780	604	595	666	1029
ENSG00000173495	200	4	2	2	1	5	2	2	0	2	2	6
ENSG00000126973	417750	7198	5657	7847	51668	59538	44990	29982	17032	16410	8057	29318
ENSG00000211910	50	3	3	2	21	8	16	17	5	5	6	2
ENSG00000213116	1250	33	24	46	16	45	26	22	40	24	17	35
ENSG00000210526	20600	696	420	791	569	544	596	473	433	626	763	519
ENSG00000113481	14650	326	117	150	1143	937	943	1201	729	651	452	597
ENSG00000123083	32150	1085	688	1404	893	1052	1405	979	946	1256	805	1414
ENSG00000144496	3650	26	34	36	25	33	57	42	66	28	34	11
ENSG00000207084	150	1	5	3	2	3	1	2	1	2	3	8
ENSG00000245673	42850	1085	1094	1548	1013	1002	437	1106	963	1698	1059	1128
ENSG00000150948	2250	26	37	46	47	44	32	41	45	44	33	57
ENSG00000156083	12000	346	247	162	475	292	340	238	195	507	315	165
ENSG00000226513	229500	2390	1763	2533	3642	1697	2361	2324	2654	2789	2778	1105
ENSG00000156206	189850	2982	5005	2923	4588	4797	6643	2559	3102	4745	6722	4757
ENSG00000170281	200	6	1	1	2	0	1	2	5	4	1	6
ENSG00000215795	15250	232	302	433	456	411	169	537	557	400	474	536
ENSG00000168259	250	8	11	11	6	5	2	5	9	11	4	6
ENSG00000232013	1850	24	73	34	41	23	28	44	19	31	25	52
ENSG00000130195	1850	9	40	13	11	12	19	15	22	14	21	17
ENSG00000249721	71700	2038	2818	2088	3733	5744	1263	2821	5116	1749	3717	2541
ENSG00000125659	14200	254	160	145	148	114	314	209	293	309	240	130
ENSG00000243701	1150	28	23	40	26	50	43	26	12	32	25	28
ENSG00000222467	69250	983	1248	878	519	969	1620	1265	814	998	829	1173
ENSG00000149105	1500	24	34	14	35	57	76	72	73	86	102	39
ENSG00000203211	92450	5460	1677	1875	2906	2176	3539	1611	1351	2468	3745	1452
ENSG00000219098	3150	86	46	52	35	78	68	27	55	71	75	54
ENSG00000185218	31400	325	433	363	476	740	497	197	321	408	536	475
ENSG00000196887	125900	2392	2785	1939	5563	9019	7813	6253	2435	7270	5004	3939
ENSG00000238909	1050	28	15	20	32	28	35	22	31	25	14	14
ENSG00000139253	64600	547	1156	778	669	626	648	1169	1364	721	1023	672
ENSG00000221125	28650	500	356	1049	398	612	354	763	460	573	457	675
ENSG00000218494	13800	449	580	425	206	440	589	649	240	537	354	492
ENSG00000112623	1150	14	13	18	24	29	18	30	15	27	23	17
ENSG00000208788	33650	268	436	211	280	339	157	385	339	411	414	348
ENSG00000192756	3650	84	39	56	51	50	72	86	97	81	10	66
ENSG00000195409	19650	403	420	324	713	823	551	396	534	654	1039	513
ENSG00000169031	50	2	5	7	3	5	7	11	5	5	8	2
ENSG00000208183	11150	185	195	200	184	83	156	114	187	177	149	275
ENSG00000218199	4150	26	40	37	21	24	46	36	49	19	36	32
ENSG00000179517	650	17	19	13	16	21	17	10	33	11	16	16
ENSG00000141326	96950	2703	4207	1809	2200	1950	3229	3096	2349	1606	2181	2271
ENSG00000209876	500	28	9	24	37	8	41	15	25	20	20	10
ENSG00000172344	1350	69	41	67	81	71	44	80	52	21	47	73
ENSG00000120766	16450	637	908	486	464	403	415	563	237	605	624	291
ENSG00000105113	1500	27	20	29	33	24	30	32	52	28	21	22
ENSG00000239542	117950	3001	1350	1335	1315	1693	2120	1177	1764	2411	4059	2033
ENSG00000142299	1050	32	30	21	18	12	28	56	10	16	21	29
ENSG00000190764	550	34	13	22	20	23	23	17	40	28	32	24
ENSG00000249384	3250	80	70	39	85	87	41	79	62	55	79	62
ENSG00000220221	3750	65	116	62	75	82	117	72	103	60	88	111
ENSG00000237818	199650	4933	6262	5366	3347	6566	4170	12256	5797	5070	6061	7414
ENSG00000193157	50050	2331	1225	659	1452	986	1464	979	855	1664	1153	2366
ENSG00000180081	4500	78	96	147	69	95	52	150	95	74	145	63
ENSG00000194079	80150	1167	822	1304	1033	1461	973	1422	379	1036	1796	1003
ENSG00000216225	1050	34	63	31	28	34	22	24	25	28	33	30
ENSG00000221300	18500	522	366	503	512	383	341	455	651	489	451	492
ENSG00000233260	6950	99	79	85	142	191	106	119	145	182	178	195
ENSG00000154157	1750	63	46	78	23	63	48	61	58	33	76	74
ENSG00000154508	160500	1080	2247	2230	2090	2590	2637	1242	3213	2854	3096	3099
ENSG00000138409	12400	475	472	282	243	279	591	289	575	546	502	397
ENSG00000204921	33800	227	386	319	1132	1669	831	1084	648	543	698	648
ENSG00000105197	550	6	12	7	9	4	12	10	12	8	5	13
ENSG00000225345	4250	147	210	129	231	83	105	71	157	234	135	171
ENSG00000221458	15250	249	326	224	1598	1084	2211	1308	562	926	453	504
ENSG00000142922	150	1	2	2	1	3	2	0	0	2	4	1
ENSG00000220035	57300	1486	836	1061	1410	742	538	1064	1135	1078	937	1374
ENSG00000185923	9450	167	98	103	109	165	172	89	163	99	87	128
ENSG00000241662	19200	173	163	215	171	151	255	113	95	145	180	282
ENSG00000190647	1000	14	23	35	18	20	32	20	14	11	23	27
ENSG00000141420	100	8	6	2	2	0	5	2	3	7	3	4
ENSG00000193085	5500	96	55	44	55	55	82	69	83	75	56	60
ENSG00000195379	3250	82	59	101	61	89	66	84	62	78	100	84
ENSG00000200288	2450	70	86	114	110	117	134	68	118	90	94	119
ENSG00000185265	398550	5364	10263	12210	10033	7366	7410	7851	5045	9207	10602	5961
ENSG00000245266	6200	81	85	131	130	182	93	75	102	77	140	140
ENSG00000191677	195500	6847	4963	9859	8002	8737	6434	5407	15230	10447	5995	6366
ENSG00000230677	4850	37	50	30	52	32	73	76	58	96	51	48
ENSG00000211090	86200	1175	1390	1359	1157	979	1441	652	745	1274	1703	1002
ENSG00000117977	2150	59	42	75	70	58	39	42	46	48	30	77
ENSG00000172502	6400	107	111	75	133	39	111	120	57	82	124	119
ENSG00000235301	175300	9952	5004	3729	6330	7144	6485	3630	5455	5598	7257	4107
ENSG00000129550	40300	772	687	545	968	612	762	776	365	429	680	565
ENSG00000215036	750	4	5	17	17	12	7	13	2	9	6	11
ENSG00000132149	28300	1014	1550	1833	380	867	756	829	752	777	1013	1025
ENSG00000223342	91000	1744	964	1687	2070	1340	1386	1953	1649	903	1251	2198
ENSG00000210701	17250	555	591	458	368	411	280	414	359	759	408	366
ENSG00000182883	3300	31	43	63	27	65	38	24	40	29	41	11
ENSG00000121778	8550	211	108	116	83	136	88	77	94	81	105	190
ENSG00000144372	17150	624	380	517	684	646	585	529	679	580	210	466
ENSG00000162166	12500	219	165	213	156	189	179	381	381	357	325	258
ENSG00000228761	10300	184	153	319	564	618	751	641	313	219	343	450
ENSG00000134101	800	37	28	32	13	26	21	16	10	15	12	11
ENSG00000108178	176750	4847	4385	4521	4904	7087	4879	4499	2910	6839	4285	9526
ENSG00000103451	59250	854	1206	854	1702	466	815	652	970	1126	1262	541
ENSG00000245321	1200	27	22	17	39	33	35	29	26	11	25	37
ENSG00000124750	550	12	18	7	7	7	11	10	5	12	4	13
ENSG00000162259	37750	1019	1712	712	1628	857	1054	1366	1410	687	1077	788
ENSG00000219856	8650	94	185	130	142	180	120	119	77	159	117	129
ENSG00000147199	100	3	3	2	3	2	3	1	4	0	0	2
ENSG00000130666	7950	134	322	221	209	251	260	242	318	270	351	175
ENSG00000237966	13650	320	203	185	1608	1154	943	1626	415	308	555	840
ENSG00000189681	1700	36	36	35	46	43	17	34	51	47	25	31
ENSG00000205927	950	48	17	21	18	43	23	34	28	23	46	22
ENSG00000113609	54800	1113	1042	1164	1091	1300	804	814	1267	556	906	621
ENSG00000127357	750	30	17	23	15	21	11	16	12	18	12	15
ENSG00000171028	500	14	6	11	14	13	4	5	14	15	13	13
ENSG00000185940	100	3	2	1	12	13	18	15	13	5	4	1
ENSG00000191486	8650	238	97	273	233	106	243	162	180	214	173	209
ENSG00000226459	148650	2360	2610	1973	1986	3523	1513	3679	2929	2194	1592	1838
ENSG00000164548	15400	171	207	255	200	119	89	224	180	190	174	160
ENSG00000117882	300	5	5	8	10	9	6	11	6	9	8	11
ENSG00000185480	13650	346	242	292	167	266	297	254	211	300	190	214
ENSG00000179071	36400	413	922	858	1092	1358	779	1582	1645	1295	1023	1268
ENSG00000113683	2750	67	63	50	31	55	35	80	34	63	63	44
ENSG00000186025	21700	232	339	392	295	606	576	352	200	208	552	257
ENSG00000112775	4600	210	95	170	165	123	113	100	135	91	107	104
ENSG00000145780	838050	14894	11162	19579	17545	13373	7682	10569	6404	14995	18033	12790
ENSG00000203783	1050	26	10	29	24	24	58	33	29	35	40	32
ENSG00000137947	500	3	6	6	3	4	4	3	7	4	3	12
ENSG00000137671	6800	69	101	135	60	71	217	114	44	96	117	137
ENSG00000246631	81550	1133	2777	2112	1283	2015	1455	1601	2331	1635	1618	2058
