gene_id	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
ENSG00000147632	322700	8419	5897	5466	7353	4656
ENSG00000144998	42500	1080	963	1113	1301	1018
ENSG00000111897	86300	1779	1943	1922	1048	1327
ENSG00000109368	4450	50	44	109	91	69
ENSG00000170179	45700	515	487	379	273	252
ENSG00000142522	6400	91	33	24	82	94
ENSG00000188698	4250	83	99	48	140	114
ENSG00000192540	750	15	12	12	10	19
ENSG00000225841	750	30	30	32	14	43
ENSG00000206665	3900	42	53	80	64	105
ENSG00000223149	6750	171	284	146	204	216
ENSG00000185378	43650	848	809	1082	670	867
ENSG00000215562	11000	647	398	363	400	222
ENSG00000223656	250	3	4	2	3	5
ENSG00000180481	50550	1482	1260	1187	1480	1261
ENSG00000171529	400	11	9	9	9	3
ENSG00000185302	18450	478	259	185	263	259
ENSG00000215406	18400	117	202	84	168	129
ENSG00000203557	7200	282	124	103	120	156
ENSG00000236608	4800	30	48	30	49	84
ENSG00000138848	500	8	29	10	13	18
ENSG00000200615	199750	3171	3745	2633	5749	3257
ENSG00000142130	50	1	2	0	1	3
ENSG00000189075	1250	35	14	37	38	15
ENSG00000147482	118850	1844	2400	1659	1278	1861
ENSG00000215957	5900	112	118	138	149	74
ENSG00000228362	6850	152	110	199	181	115
ENSG00000244257	3250	92	25	20	30	31
ENSG00000107988	1550	36	41	22	14	16
ENSG00000179780	31350	299	471	339	578	486
ENSG00000159238	7850	121	59	106	114	102
ENSG00000231970	18250	355	246	173	384	290
ENSG00000145030	36800	876	905	390	774	436
ENSG00000132059	400	3	5	5	8	9
ENSG00000182876	550	42	22	25	19	16
ENSG00000246944	1800	28	30	27	24	30
ENSG00000219793	10700	190	333	173	264	221
ENSG00000120555	33850	445	443	641	724	442
ENSG00000148645	900	31	26	22	13	25
ENSG00000118667	4000	154	60	127	66	143
ENSG00000107572	8500	171	144	126	143	90
ENSG00000160399	1850	187	137	69	150	44
ENSG00000151317	108200	3341	1906	2068	2690	3235
ENSG00000218473	1050	21	30	41	25	43
ENSG00000241368	7550	261	166	178	187	209
ENSG00000179235	250	5	2	1	2	1
ENSG00000120230	7550	91	130	60	165	115
ENSG00000126784	15900	160	221	146	103	172
ENSG00000112154	35650	633	438	580	457	397
ENSG00000188302	3750	49	41	60	38	37
ENSG00000131647	4900	101	34	49	56	74
ENSG00000227269	650	20	11	8	7	5
ENSG00000164013	5350	79	130	21	42	68
ENSG00000104261	1323950	8125	11176	19639	11210	19429
ENSG00000119663	200	3	6	3	2	4
ENSG00000115395	100	5	5	6	1	4
ENSG00000179906	8750	200	205	169	204	331
ENSG00000214993	1300	29	22	10	31	18
ENSG00000166195	202950	3841	2699	1602	1153	1089
ENSG00000212946	250	6	6	8	14	3
ENSG00000110285	201450	6443	3871	3901	3492	4748
ENSG00000137037	2050	29	51	91	46	52
ENSG00000229103	200	16	4	6	10	4
ENSG00000189933	100	5	2	0	0	2
ENSG00000149180	1150	23	21	24	12	28
ENSG00000233591	2150	23	30	16	94	69
ENSG00000169932	17450	169	293	440	436	253
ENSG00000201518	750	19	13	7	10	17
ENSG00000154630	1824050	43440	60528	107724	47905	34285
ENSG00000136013	25950	421	1054	845	994	969
ENSG00000194908	11350	197	179	120	100	141
ENSG00000116588	1550	34	59	57	35	42
ENSG00000111973	1032750	17009	23322	27840	40618	46283
ENSG00000208474	1000	27	10	21	33	38
ENSG00000137862	39350	618	815	506	464	697
ENSG00000122518	170100	2485	1866	2207	1127	2534
ENSG00000109500	1150	12	8	28	52	17
ENSG00000182405	29500	817	637	386	353	344
ENSG00000190761	1850	26	61	52	48	30
ENSG00000208561	101800	2435	1217	2475	2225	3040
ENSG00000152489	123050	3199	2023	2473	2371	2238
ENSG00000105898	24300	291	562	367	203	466
ENSG00000137524	12650	217	230	293	280	158
ENSG00000134382	600	10	14	9	9	4
ENSG00000228369	825300	23891	5896	11207	21535	16088
ENSG00000183925	243250	2572	4034	2129	3783	3173
ENSG00000148264	20400	583	836	634	675	416
ENSG00000210712	258400	10802	9290	1585	2692	2607
ENSG00000112052	4750	149	226	48	154	111
ENSG00000175317	1150	16	15	16	14	15
ENSG00000122838	38600	1080	733	780	728	1002
ENSG00000136564	650	28	20	32	19	29
ENSG00000188340	2100	36	49	47	45	55
ENSG00000152758	44900	873	949	717	646	604
ENSG00000157401	500	10	3	5	5	5
ENSG00000121599	3900	104	140	227	137	97
ENSG00000149123	3500	59	126	56	140	107
ENSG00000197414	650	19	13	13	18	16
ENSG00000230550	900	11	7	18	7	10
ENSG00000133868	4000	93	60	110	71	137
ENSG00000144647	10250	120	125	106	98	88
ENSG00000134210	12200	199	196	303	152	145
ENSG00000225566	250	5	5	8	12	12
ENSG00000189475	9300	280	100	108	289	158
ENSG00000129129	700	30	16	11	13	13
ENSG00000222908	3650	48	91	17	49	13
ENSG00000116611	56000	745	1019	735	1432	1237
ENSG00000194229	2850	18	39	54	21	39
ENSG00000129037	2400	33	33	114	56	55
ENSG00000224952	400	47	67	38	15	13
ENSG00000107580	7400	193	169	142	360	123
ENSG00000182183	36600	945	993	848	860	722
ENSG00000177054	4500	119	164	42	92	71
ENSG00000187381	40050	248	878	380	450	715
ENSG00000200057	900	4	6	12	15	12
ENSG00000143023	15800	336	354	339	313	262
ENSG00000107040	10950	111	82	128	76	79
ENSG00000167524	6200	153	213	128	111	134
ENSG00000136190	1200	24	12	20	19	19
ENSG00000178655	2100	69	66	73	98	53
ENSG00000199661	5950	204	512	344	263	452
ENSG00000130672	200	18	22	20	15	10
ENSG00000125158	88650	1503	878	756	681	649
ENSG00000211400	4500	88	90	68	69	72
ENSG00000160325	15300	418	405	700	495	331
ENSG00000114880	600	10	7	12	15	9
ENSG00000178258	450	6	4	9	7	4
ENSG00000187018	26950	638	451	709	575	593
ENSG00000107515	41350	711	685	1022	845	404
ENSG00000184065	5150	107	79	115	113	104
ENSG00000123023	59500	636	476	656	671	1128
ENSG00000189959	13200	120	95	180	146	128
ENSG00000204718	19050	570	868	635	925	401
ENSG00000158269	6350	138	169	218	142	173
ENSG00000170728	800	18	9	15	29	23
ENSG00000131990	55850	886	1928	1153	1657	1367
ENSG00000170375	1050	23	19	23	19	13
ENSG00000133732	726450	9838	15912	10818	18107	11022
ENSG00000160703	8050	175	114	108	178	124
ENSG00000171092	1000	18	17	20	30	27
ENSG00000235257	3150	84	81	70	95	124
ENSG00000134388	5450	104	94	222	209	202
ENSG00000248409	6000	206	149	180	127	156
ENSG00000202225	23250	708	341	396	516	216
ENSG00000145244	1550	44	41	19	38	29
ENSG00000234214	50	0	1	4	4	2
ENSG00000128606	1600	16	41	18	21	20
ENSG00000231404	21250	476	238	304	316	376
ENSG00000130540	59400	1097	1244	1781	2111	2124
ENSG00000128347	50	4	2	3	6	3
ENSG00000188652	12400	247	294	112	222	175
ENSG00000122492	75600	804	1586	1052	1754	1397
ENSG00000131359	50	12	7	18	8	16
ENSG00000129168	362200	4310	3545	7051	2847	6681
ENSG00000157436	1550	38	26	58	25	42
ENSG00000151888	2300	227	168	72	202	117
ENSG00000220289	2250	54	27	37	44	111
ENSG00000222983	277000	5369	6981	7073	3936	5402
ENSG00000183389	111750	1096	1013	1246	1285	738
ENSG00000174470	6400	272	170	200	155	172
ENSG00000245815	5100	33	77	59	92	61
ENSG00000188511	450	2	4	5	6	2
ENSG00000221099	7000	213	288	55	77	116
ENSG00000167965	1800	48	21	42	63	49
ENSG00000166485	6850	61	106	93	128	118
ENSG00000192648	200	4	0	4	4	2
ENSG00000138649	136450	1841	2907	855	2193	1610
ENSG00000227552	49000	776	1224	1063	865	655
ENSG00000154303	120200	2888	4705	4187	2886	2425
ENSG00000171853	2300	19	50	36	36	65
ENSG00000169935	3650	180	170	318	109	114
ENSG00000187309	1000	37	34	13	7	17
ENSG00000130968	66150	1593	1228	1170	504	1636
ENSG00000139334	4350	140	138	195	95	153
ENSG00000189831	204300	4228	4625	3456	3847	3108
ENSG00000115167	19900	740	953	484	344	945
ENSG00000184515	32150	572	954	298	927	717
ENSG00000229858	9950	645	485	476	328	201
ENSG00000177757	450	6	6	14	6	5
ENSG00000197601	70600	1090	1394	797	670	529
ENSG00000128759	150	5	4	6	11	4
ENSG00000151959	7200	315	319	195	539	369
ENSG00000142298	66450	703	1452	613	723	716
ENSG00000223331	600	11	23	10	19	20
ENSG00000121891	1000	53	31	21	42	35
ENSG00000224286	4750	115	121	109	102	88
ENSG00000166420	12200	304	275	203	348	289
ENSG00000154406	22750	224	234	175	204	253
ENSG00000125097	7950	195	268	186	195	113
ENSG00000106467	850	31	18	35	23	27
ENSG00000125478	12250	281	197	351	273	302
ENSG00000234149	3918750	57706	58448	23165	18914	15951
ENSG00000122852	1450	51	63	76	39	52
ENSG00000205829	193850	10724	5324	2103	4746	4849
ENSG00000165741	300	16	8	11	19	9
ENSG00000168670	1650	34	10	19	48	55
ENSG00000110533	127600	2992	1784	2278	2002	760
ENSG00000136483	35800	274	582	383	1168	704
ENSG00000161583	218100	4232	2548	5665	4584	5450
ENSG00000156930	9650	472	350	583	718	575
ENSG00000151155	3000	41	65	27	40	78
ENSG00000189670	5600	128	140	179	154	148
ENSG00000247827	7650	207	94	55	83	75
ENSG00000235850	74150	1267	1461	902	1005	1542
ENSG00000108132	26800	596	806	464	465	342
ENSG00000223533	112400	1924	1492	1305	1291	1856
ENSG00000237437	2550	75	57	22	31	18
ENSG00000133363	3050	155	81	68	85	69
ENSG00000163715	3250	69	81	51	51	60
ENSG00000240197	2850	70	95	59	33	46
ENSG00000147765	5850	103	97	99	125	112
ENSG00000192846	94950	1686	1760	3814	1686	2409
ENSG00000161593	6000	129	185	314	223	116
ENSG00000121900	133750	1531	1465	2252	2298	822
ENSG00000229225	6500	211	248	149	277	105
ENSG00000197320	200	7	8	1	3	6
ENSG00000102258	300	10	0	7	15	4
ENSG00000138177	3900	93	99	96	48	100
ENSG00000162937	107900	1751	1239	959	1373	1150
ENSG00000139037	5850	142	122	313	152	135
ENSG00000229710	500	5	14	3	16	5
ENSG00000191172	8800	398	108	259	162	149
ENSG00000162864	7700	180	159	112	96	117
ENSG00000178341	20650	617	554	538	846	673
ENSG00000221653	28450	849	683	811	1072	1079
ENSG00000201062	20550	340	143	271	232	222
ENSG00000151674	2350	48	57	61	50	37
ENSG00000163971	850	21	17	28	21	26
ENSG00000202770	4150	82	81	98	105	45
ENSG00000222752	4800	140	153	108	145	167
ENSG00000194641	20450	223	261	289	382	176
ENSG00000195475	4400	63	81	58	57	86
ENSG00000223426	4100	63	48	30	36	40
ENSG00000155919	17500	454	433	385	313	308
ENSG00000173005	65700	681	477	998	728	850
ENSG00000208448	13650	264	330	205	320	192
ENSG00000135276	800	20	24	13	24	20
ENSG00000133114	6750	55	101	112	113	47
ENSG00000238091	740850	15015	6708	16260	9434	7827
ENSG00000150096	850	38	34	16	11	14
ENSG00000114102	3000	80	88	71	51	61
ENSG00000198962	19100	885	834	933	657	1143
ENSG00000159028	850	11	20	24	34	34
ENSG00000167856	5500	92	86	92	79	104
ENSG00000104294	101200	1161	2239	1463	1790	898
ENSG00000157885	49900	868	537	560	1335	930
ENSG00000238187	250	4	4	5	1	3
ENSG00000183341	34800	677	362	618	552	458
ENSG00000209691	4300	61	74	51	135	58
ENSG00000101119	800	6	5	21	6	12
ENSG00000245456	68150	783	944	934	1661	1528
ENSG00000207940	3550	50	58	20	90	67
ENSG00000189688	7250	187	65	166	117	136
ENSG00000133216	1100	25	18	20	22	28
ENSG00000192895	52600	1240	1790	798	544	768
ENSG00000123351	74750	1064	832	1256	1330	676
ENSG00000124675	41350	451	739	585	638	551
ENSG00000133242	1324500	14524	14353	14746	14224	16799
ENSG00000174493	19500	524	684	354	751	475
ENSG00000228694	5050	91	84	114	51	75
ENSG00000144408	22950	494	562	274	675	402
ENSG00000217335	17600	257	363	393	355	377
ENSG00000120118	21450	668	812	737	661	378
ENSG00000135908	100	0	0	1	0	1
ENSG00000172633	35400	922	918	1092	423	1171
ENSG00000190872	689950	15500	15001	10081	3965	8914
ENSG00000140607	92700	1011	1492	1678	1348	1097
ENSG00000191300	9400	78	120	58	70	72
ENSG00000152417	988900	14021	21019	6136	14535	19413
ENSG00000223539	44450	1475	825	973	1186	798
ENSG00000153030	725900	11239	9048	11116	16831	13324
ENSG00000229783	115900	1343	1355	1809	1970	899
ENSG00000227816	9900	266	126	106	123	90
ENSG00000248719	400	9	10	9	8	8
ENSG00000219704	15050	454	365	313	286	173
ENSG00000162385	37150	1005	543	511	855	1149
ENSG00000106917	3250	49	114	62	82	131
ENSG00000207367	1350	10	16	15	15	17
ENSG00000201701	72100	973	587	2183	1643	1467
ENSG00000170923	1350	59	71	30	56	66
ENSG00000114940	256800	5744	3412	2953	4925	4052
ENSG00000173726	3700	28	125	86	66	65
ENSG00000160134	17450	568	690	271	485	407
ENSG00000242951	10950	141	131	151	91	81
ENSG00000162033	48850	1276	1241	612	763	554
ENSG00000167149	58150	861	561	516	593	1381
ENSG00000231495	150	2	7	5	8	5
ENSG00000226100	5200	68	50	55	81	91
ENSG00000240213	4400	35	106	59	100	67
ENSG00000162732	3650	75	110	87	56	62
ENSG00000224338	19000	55	195	247	142	114
ENSG00000232898	60700	1175	3807	3697	2657	2010
ENSG00000148673	1350	17	26	22	42	26
ENSG00000117762	39400	540	396	730	913	623
ENSG00000241015	8900	162	161	125	112	85
ENSG00000200938	2350	74	65	66	71	90
ENSG00000158093	450	21	5	17	4	3
ENSG00000207790	2150	50	53	42	54	21
ENSG00000127613	1000	27	25	26	19	22
ENSG00000227860	31700	599	510	469	572	419
ENSG00000222001	261350	9303	10037	2811	3257	7280
ENSG00000214144	23600	735	806	463	556	496
ENSG00000231163	68300	849	548	1398	1482	1077
ENSG00000179307	1700	33	63	75	41	70
ENSG00000241598	40400	472	643	1268	849	676
ENSG00000138837	2900	29	43	17	49	32
ENSG00000127702	1150	59	21	25	48	16
ENSG00000172001	11300	555	436	288	443	277
ENSG00000188606	2700	40	46	89	87	97
ENSG00000214198	14950	520	850	996	879	734
ENSG00000156251	13400	193	322	335	323	501
ENSG00000205437	4950	98	91	58	142	173
ENSG00000163543	3200	64	55	90	86	139
ENSG00000205653	25800	239	269	266	370	167
ENSG00000231716	14800	340	324	367	366	336
ENSG00000185979	13050	158	171	164	297	297
ENSG00000118965	82350	2092	2996	2776	1423	2322
ENSG00000192371	2200	82	68	54	45	49
ENSG00000237275	250	26	12	18	28	28
ENSG00000230131	800	12	21	27	9	19
ENSG00000169343	1000	26	34	46	38	34
ENSG00000118214	900	31	52	47	27	38
ENSG00000141796	8950	350	162	80	133	224
ENSG00000225263	387550	1865	6403	5515	4573	6905
ENSG00000102749	450	31	24	30	20	16
ENSG00000243995	2600	44	37	33	31	33
ENSG00000123197	3950	99	88	107	82	114
ENSG00000196241	1500	30	35	69	25	20
ENSG00000161653	2600	39	66	44	60	72
ENSG00000197834	47100	934	848	331	555	876
ENSG00000212769	169250	2633	1954	4320	3647	4410
ENSG00000160582	3050	52	31	94	39	37
ENSG00000157352	5900	170	240	184	258	197
ENSG00000168549	64150	1518	1256	987	1392	1258
ENSG00000208860	13250	274	499	397	493	316
ENSG00000145599	6150	95	187	110	159	231
ENSG00000144620	15200	822	290	383	340	207
ENSG00000195756	4350	214	99	193	118	163
ENSG00000166766	3100	89	104	73	50	68
ENSG00000228358	46600	600	573	435	614	627
ENSG00000121461	3250	58	52	69	83	52
ENSG00000110388	7400	139	71	59	99	93
ENSG00000142181	24200	389	424	355	272	261
ENSG00000176609	1450	25	13	7	18	24
ENSG00000124798	40000	940	1057	776	736	1138
ENSG00000198627	3000	119	54	46	30	50
ENSG00000116851	850	21	36	33	30	38
ENSG00000129577	34350	505	718	859	474	488
ENSG00000199833	35300	813	701	778	521	846
ENSG00000205035	33900	1479	2260	1305	1084	937
ENSG00000245684	209300	2132	2541	3207	2847	3411
ENSG00000141578	1750	43	57	41	34	26
ENSG00000234748	6000	120	191	184	195	91
ENSG00000147583	500	41	28	36	35	35
ENSG00000108792	2900	52	61	24	52	66
ENSG00000161824	57550	1181	533	966	1022	578
ENSG00000248461	18250	275	377	236	423	527
ENSG00000121648	11550	337	322	502	236	457
ENSG00000213228	29400	498	586	445	263	353
ENSG00000170326	5600	65	51	85	126	119
ENSG00000126145	264750	3720	2460	1648	1603	3544
ENSG00000220236	3250	50	54	40	34	38
ENSG00000133758	34450	660	407	570	710	697
ENSG00000239125	3200	32	61	44	45	59
ENSG00000161682	1700	25	22	35	35	49
ENSG00000129826	427950	11403	7121	8562	12106	8593
ENSG00000237423	3050	78	119	96	142	118
ENSG00000188887	43750	777	927	434	991	885
ENSG00000189762	1700	32	39	43	51	43
ENSG00000130286	850	52	55	65	61	15
ENSG00000127127	256800	4829	5525	3066	1934	2141
ENSG00000141226	27550	405	274	223	411	829
ENSG00000176278	5700	227	153	264	292	172
ENSG00000178417	37650	427	456	541	284	357
ENSG00000167467	20700	444	1048	484	394	456
ENSG00000113764	36750	828	704	727	617	988
ENSG00000175411	17450	295	404	304	677	1167
ENSG00000207835	35700	658	712	809	161	789
ENSG00000223961	61200	887	780	374	411	190
ENSG00000235550	14500	316	216	315	283	386
ENSG00000182737	57950	2440	1171	831	1653	1901
ENSG00000117053	0	0	1	4	5	6
ENSG00000123240	58300	1037	510	1054	569	1056
ENSG00000101146	10350	195	249	182	327	151
ENSG00000226267	9700	271	137	162	236	238
ENSG00000204214	5850	136	122	42	137	57
ENSG00000192879	3650	72	111	47	30	60
ENSG00000111211	25700	533	654	305	452	411
ENSG00000188380	850	8	17	10	11	15
ENSG00000190476	1100	25	45	26	17	29
ENSG00000118433	1100	33	19	33	21	37
ENSG00000120694	247200	3179	4702	4966	3891	5110
ENSG00000213644	11000	144	104	181	175	316
ENSG00000138889	8000	149	198	139	162	106
ENSG00000110927	650	11	6	5	9	13
ENSG00000159137	6250	240	223	309	187	211
ENSG00000191816	76900	2134	2384	1179	1014	827
ENSG00000121863	950	12	27	21	24	19
ENSG00000197764	8850	235	68	169	102	221
ENSG00000198011	6600	158	206	220	238	193
ENSG00000174749	42550	513	607	755	844	371
ENSG00000132216	64800	1045	701	1652	1137	510
ENSG00000152759	317100	7149	5398	5249	11015	10208
ENSG00000131668	11850	114	258	182	194	181
ENSG00000148009	14200	338	265	184	97	103
ENSG00000157545	3500	65	32	19	31	56
ENSG00000123520	63550	1114	964	363	931	923
ENSG00000166202	10350	248	411	137	194	105
ENSG00000207937	31000	298	927	335	509	548
ENSG00000222064	21150	587	785	863	505	591
ENSG00000126930	7500	182	121	105	96	70
ENSG00000201152	7400	103	117	81	94	81
ENSG00000243654	5400	221	239	209	275	141
ENSG00000237114	8750	267	232	172	149	165
ENSG00000210960	8700	243	292	83	81	214
ENSG00000202966	6300	110	75	127	90	68
ENSG00000173408	12700	273	248	155	86	82
ENSG00000190994	119850	1352	2523	1939	1571	1894
ENSG00000158514	2800	37	25	28	29	49
ENSG00000218670	8750	211	97	303	111	179
ENSG00000227999	11000	162	330	135	109	186
ENSG00000236551	48100	1166	1352	1369	976	1034
ENSG00000105501	3400	74	39	26	41	82
ENSG00000197805	3300	95	105	144	92	64
ENSG00000184809	2400	42	70	75	66	70
ENSG00000211861	47650	489	728	681	1055	839
ENSG00000231876	17500	723	559	379	346	657
ENSG00000147671	19950	346	318	252	387	439
ENSG00000135669	9600	166	112	284	239	126
ENSG00000134308	600000	8871	11132	16798	14541	7078
ENSG00000171630	26700	590	590	324	201	368
ENSG00000111834	150	5	2	7	5	1
ENSG00000224508	400	13	8	15	4	8
ENSG00000116229	400	6	14	11	12	9
ENSG00000139472	3050	85	92	52	37	56
ENSG00000121091	450	12	11	8	8	22
ENSG00000145767	5050	74	244	190	113	132
ENSG00000220089	700	8	12	8	14	11
ENSG00000187810	10400	163	232	147	122	136
ENSG00000233589	1950	50	78	32	72	41
ENSG00000162851	11000	546	380	272	736	266
ENSG00000137764	10400	264	164	209	237	189
ENSG00000206047	900	29	13	34	20	12
ENSG00000137386	215550	8250	3743	8736	8333	2959
ENSG00000141788	350	14	10	18	13	11
ENSG00000206531	3100	68	46	130	28	37
ENSG00000241724	250	9	14	6	18	12
ENSG00000184209	46950	1001	939	977	1612	995
ENSG00000213131	61300	958	800	713	947	853
ENSG00000212259	4650	97	149	133	60	158
ENSG00000141791	50	1	0	2	2	0
ENSG00000165665	92200	1283	734	732	662	328
ENSG00000167303	352700	3247	6636	6451	7659	9665
ENSG00000204694	1000	42	26	17	31	22
ENSG00000227026	7850	260	410	219	267	398
ENSG00000186860	40100	736	661	688	892	495
ENSG00000102357	5200	93	99	134	180	177
ENSG00000241713	450	20	9	14	13	11
ENSG00000224121	5300	88	121	23	114	81
ENSG00000231017	1900	39	38	39	38	38
ENSG00000207995	40550	569	752	492	497	487
ENSG00000163731	150	7	5	4	5	7
ENSG00000187380	20900	380	346	374	419	662
ENSG00000208441	6750	262	187	83	206	227
ENSG00000206976	350	8	7	2	11	6
ENSG00000152799	1850	53	45	11	12	25
ENSG00000100354	23000	458	632	251	364	569
ENSG00000247465	198550	2104	3538	1345	2058	2100
ENSG00000230036	43550	557	1660	496	1131	567
ENSG00000161378	1627800	35749	50456	56703	43901	34085
ENSG00000188661	7950	203	246	212	212	143
ENSG00000190770	1000	40	15	7	22	11
ENSG00000146952	4900	99	208	163	171	139
ENSG00000121626	2500	104	90	46	20	26
ENSG00000224881	50	1	1	2	1	1
ENSG00000196992	70300	1021	895	1330	800	1050
ENSG00000139162	1450	7	13	17	15	17
ENSG00000115777	1350	24	25	20	34	18
ENSG00000239508	309800	3367	5255	5223	6857	4229
ENSG00000152114	1250	21	33	32	49	33
ENSG00000249612	1300	29	34	23	37	33
ENSG00000227889	43550	727	839	985	919	867
ENSG00000248790	122900	11042	7587	7049	6196	5656
ENSG00000125552	100	5	4	2	3	8
ENSG00000223495	1250	17	21	22	11	9
ENSG00000195563	3800	48	43	30	36	40
ENSG00000168864	46200	401	749	376	535	791
ENSG00000147135	22600	420	243	242	199	272
ENSG00000105548	158000	1726	2444	1024	1769	944
ENSG00000196288	350	4	9	15	7	8
ENSG00000147859	4300	88	115	113	92	97
ENSG00000131970	171300	1835	2175	4826	2834	3283
ENSG00000172599	100	4	4	4	0	3
ENSG00000158271	61900	814	1816	1806	482	1834
ENSG00000213483	1200	37	20	19	16	14
ENSG00000114592	12800	164	241	317	209	204
ENSG00000109171	1350	36	34	25	8	15
ENSG00000233829	19600	502	414	473	536	403
ENSG00000112176	50400	517	602	779	482	893
ENSG00000136700	3500	88	67	82	141	130
ENSG00000235155	148900	2545	3049	3544	2712	4341
ENSG00000114704	1350	21	17	14	12	20
ENSG00000176508	28650	889	967	1077	1398	614
ENSG00000181586	800	5	12	6	12	25
ENSG00000144853	42350	1481	3533	500	1053	811
ENSG00000237675	48150	826	731	583	1206	449
ENSG00000209523	2850	44	21	24	14	40
ENSG00000171643	125800	3440	3181	4163	3666	1677
ENSG00000109160	4250	150	81	53	129	114
ENSG00000220535	450	9	12	9	8	6
ENSG00000199877	5550	86	65	109	62	107
ENSG00000106166	28350	895	646	917	868	1048
ENSG00000144301	10500	149	219	240	173	214
ENSG00000150980	71150	1060	801	1259	916	1275
ENSG00000123575	148150	2301	3739	3589	2018	1216
ENSG00000116093	115200	1724	2097	1148	1030	984
ENSG00000134158	19950	456	648	563	313	573
ENSG00000124124	9200	228	179	287	183	294
ENSG00000125013	15800	296	444	402	376	325
ENSG00000179703	133100	2983	2679	2442	3293	2978
ENSG00000136962	3650	33	48	40	31	47
ENSG00000241733	5650	76	76	152	105	144
ENSG00000199225	28050	793	625	1245	1137	723
ENSG00000202716	500	18	18	26	28	14
ENSG00000106642	110800	3202	3848	1186	797	1344
ENSG00000156886	6650	219	174	205	108	166
ENSG00000209381	36450	899	1363	428	621	536
ENSG00000127373	3000	44	42	61	29	32
ENSG00000192947	2350	135	94	94	102	155
ENSG00000183348	89200	1671	1475	1067	1320	1352
ENSG00000192162	850	39	36	19	28	22
ENSG00000229700	48950	1760	415	1039	1168	1871
ENSG00000232184	119250	1635	3162	1891	2049	1752
ENSG00000207234	17000	423	333	109	170	244
ENSG00000129522	150	3	3	2	2	1
ENSG00000101021	650	11	17	10	7	11
ENSG00000177563	13900	275	373	314	384	372
ENSG00000123678	45200	766	1786	1902	646	1593
ENSG00000119959	600	18	17	17	10	14
ENSG00000138833	25300	383	330	476	381	529
ENSG00000114036	24250	966	466	167	104	389
ENSG00000166338	450	7	4	8	13	6
ENSG00000126526	8550	236	313	150	219	378
ENSG00000241825	1000	21	65	40	38	26
ENSG00000121571	500	7	6	11	5	7
ENSG00000186714	251200	5369	5842	11076	5427	6227
ENSG00000223747	1800	22	33	23	33	27
ENSG00000138424	350	10	7	6	7	8
ENSG00000245377	300	12	11	6	9	9
ENSG00000219407	861250	7543	7593	5390	6709	9276
ENSG00000218365	50050	859	939	1641	630	956
ENSG00000187320	14650	226	580	483	349	599
ENSG00000214641	1350	24	38	24	29	37
ENSG00000122130	15250	317	247	233	248	204
ENSG00000238007	18950	377	233	126	88	167
ENSG00000146349	36500	459	777	510	652	490
ENSG00000184778	450	2	10	4	7	9
ENSG00000159354	77650	646	882	459	454	514
ENSG00000187041	62850	1898	1287	1524	950	661
ENSG00000117413	1800	18	26	33	17	60
ENSG00000225940	950	11	26	22	25	25
ENSG00000136797	5500	87	118	64	146	152
ENSG00000122344	400	8	7	7	11	4
ENSG00000248603	2700	86	125	90	109	85
ENSG00000121971	4800	76	70	83	101	71
ENSG00000176901	186050	5045	3482	1305	1753	1578
ENSG00000201559	1550	22	23	19	28	20
ENSG00000161647	2850	59	58	76	72	105
ENSG00000121518	75250	1408	3258	2839	2234	1236
ENSG00000155365	200	10	4	2	8	5
ENSG00000189076	33900	1155	736	1007	1017	1207
ENSG00000121134	1900	69	68	55	107	43
ENSG00000118295	25000	425	440	622	497	295
ENSG00000147667	4650	56	134	142	158	183
ENSG00000120791	39150	303	361	978	415	636
ENSG00000131272	0	0	3	1	0	0
ENSG00000234268	1500	64	32	65	41	77
ENSG00000159857	100	0	2	2	1	4
ENSG00000244331	4850	75	104	79	78	49
ENSG00000100955	3100	23	47	47	49	47
ENSG00000162285	7500	157	123	183	192	143
ENSG00000159401	309300	3647	5397	3788	2556	3713
ENSG00000162238	16700	364	275	476	204	246
ENSG00000210754	29550	416	282	134	345	493
ENSG00000198040	21000	504	319	495	710	674
ENSG00000186146	6800	83	53	103	109	74
ENSG00000140788	128250	2049	1582	4440	2550	1722
ENSG00000164121	25250	499	904	557	512	412
ENSG00000130013	10000	185	243	171	168	222
ENSG00000135341	88300	3336	2418	2205	2125	1375
ENSG00000183709	1500	78	36	117	113	95
ENSG00000111801	3850	33	77	95	83	44
ENSG00000213707	800	42	26	33	30	25
ENSG00000116891	300	14	4	4	10	4
ENSG00000215495	400	12	13	21	16	13
ENSG00000249101	94450	1051	1046	1449	1616	2238
ENSG00000230937	3000	61	79	31	42	49
ENSG00000243051	10150	154	160	168	189	162
ENSG00000137127	39550	600	521	989	936	387
ENSG00000104901	8000	82	197	65	178	114
ENSG00000100391	1000	21	10	29	13	18
ENSG00000233372	700	20	25	30	34	38
ENSG00000172743	2700	80	79	45	71	80
ENSG00000240530	39050	1264	830	946	909	793
ENSG00000223126	2900	65	40	30	63	54
ENSG00000178535	3650	65	63	44	69	42
ENSG00000218529	15550	431	299	589	355	484
ENSG00000123985	11250	195	113	248	179	85
ENSG00000237193	35800	449	393	162	75	151
ENSG00000136897	7550	288	227	240	340	201
ENSG00000207359	337100	1385	3097	2835	2221	3653
ENSG00000139495	2800	76	109	66	70	93
ENSG00000215795	3400	75	47	85	64	56
ENSG00000144740	205300	6186	5350	6043	6685	3939
